token,token_lower,tb_key,status,match_type
Banisation,banisation,object.2689.name | object.2710.name,kept_neologism,
Banke,banke,npc.218.name,kept_neologism,
Bankizou,bankizou,spell.847.name,kept_neologism,
Banque,banque,,removed_known_word,dictionary_form
Banquet,banquet,,removed_known_word,dictionary_form
Banquier,banquier,,removed_known_word,dictionary_form
Banquise,banquise,,removed_known_word,dictionary_form
Banwana,banwana,npc.668.name,kept_neologism,
Banzai,banzai,spell.5240.name,kept_neologism,
Bapapa,bapapa,"monster.4288.name, spelltype.465.title | npc.1411.name | object.19444.name",kept_neologism,
Bappé,bappé,object.19487.name,kept_neologism,
Baqueraule,baqueraule,spell.2698.name,kept_neologism,
Baques,baques,,removed_known_word,dictionary_form
Bar,bar,,removed_known_word,dictionary_form
Barabas,barabas,object.236.name,kept_neologism,
Baraka,baraka,,removed_known_word,dictionary_form
Baramine,baramine,npc.1228.name,kept_neologism,
Baraqué,baraqué,,removed_known_word,dictionary_form
Barbacapa,barbacapa,object.15387.name,kept_neologism,
Barbare,barbare,,removed_known_word,dictionary_form
Barbarie,barbarie,,removed_known_word,dictionary_form
Barbe,barbe,,removed_known_word,dictionary_form
Barbebouse,barbebouse,map.name.121767432.name | npc.2283.name | npc.2320.name,kept_neologism,
Barbecue,barbecue,,removed_known_word,dictionary_form
Barbelée,barbelée,,removed_known_word,dictionary_form
Barbeuk,barbeuk,npc.1495.name,kept_neologism,
Barbi,barbi,"emoticon.249.name, object.19295.name",kept_neologism,
Barbier,barbier,,removed_known_word,dictionary_form
Barbroussa,barbroussa,"achievement.objective.436.name, monster.1049.name, monster.4559.name | object.8757.name | object.8829.name",kept_neologism,
Barbu,barbu,,removed_known_word,dictionary_form
Barbéryl,barbéryl,object.19187.name | object.19189.name | object.19191.name | object.19193.name | object.set.435.name,kept_neologism,
Barchan,barchan,spell.10487.name,kept_neologism,
Barchwork,barchwork,monster.2417.name,kept_neologism,
Barde,barde,,removed_known_word,dictionary_form
Bardes,bardes,,removed_known_word,dictionary_form
Bardiche,bardiche,object.2604.name,kept_neologism,
Barebourd,barebourd,monster.2545.name,kept_neologism,
Baril,baril,,removed_known_word,dictionary_form
Barin,barin,npc.1321.name,kept_neologism,
Barjo,barjo,,removed_known_word,dictionary_form
Barnabé,barnabé,,removed_known_word,dictionary_form
Baron,baron,,removed_known_word,dictionary_form
Baroubworks,baroubworks,"achievement.objective.3438.name, monster.race.136.name, achievement.1110.name, spelltype.105.title",kept_neologism,
Baroudeur,baroudeur,,removed_known_word,dictionary_form
Barrage,barrage,,removed_known_word,dictionary_form
Barram,barram,npc.2292.name | object.15496.name,kept_neologism,
Barre,barre,,removed_known_word,dictionary_form
Barricade,barricade,,removed_known_word,dictionary_form
Barrière,barrière,,removed_known_word,dictionary_form
Barrow,barrow,"npc.2474.name, npc.1252.name",kept_neologism,
Barry,barry,,removed_known_word,dictionary_form
Bars,bars,,removed_known_word,dictionary_form
Bartoz,bartoz,taxcollector.firstname.16.value,kept_neologism,
Barve,barve,taxcollector.firstname.24.value,kept_neologism,
Bas,bas,,removed_known_word,dictionary_form
Basalte,basalte,,removed_known_word,dictionary_form
Base,base,,removed_known_word,dictionary_form
Basher,basher,achievement.objective.765.name | monster.938.name,kept_neologism,
Bashers,bashers,object.218.name,kept_neologism,
Basquaise,basquaise,,removed_known_word,dictionary_form
Basse,basse,,removed_known_word,dictionary_form
Basse-Forge,basse-forge,"map.name.121766400.name | map.name.126095627.name | map.name.132646150.name, map.name.132646152.name, map.name.132646148.name, map.name.132645126.name, map.name.132645128.name | object.16010.name | object.20841.name | object.20843.name | object.20845.name | world.subarea.876.name",kept_neologism,
Bastion,bastion,,removed_known_word,dictionary_form
Baston,baston,,removed_known_word,dictionary_form
Bastonneuze,bastonneuze,object.8608.name,kept_neologism,
Bataille,bataille,,removed_known_word,dictionary_form
Batailleur,batailleur,,removed_known_word,dictionary_form
Batailleuse,batailleuse,,removed_known_word,dictionary_form
Bataillon,bataillon,,removed_known_word,dictionary_form
Bateau,bateau,,removed_known_word,dictionary_form
Batelier,batelier,,removed_known_word,dictionary_form
Batofu,batofu,"achievement.662.name, challenge.125.name | achievement.objective.1737.name | achievement.objective.2072.name | achievement.objective.2073.name, challenge.126.name, achievement.663.name | challenge.106.name, achievement.objective.2074.name, achievement.492.name | monster.800.name, achievement.objective.1735.name, npc.4099.name, spelltype.433.title, achievement.objective.1182.name, achievement.objective.207.name | object.15568.name | object.17036.name | object.8557.name | spell.7681.name",kept_neologism,
