token,token_lower,tb_key,status,match_type
demoníaca,demoníaca,,removed_known_word,dictionary_form
demoníacas,demoníacas,,removed_known_word,dictionary_form
demoníaco,demoníaco,,removed_known_word,dictionary_form
demás,demás,,removed_known_word,dictionary_form
denominación,denominación,,removed_known_word,dictionary_form
denso,denso,,removed_known_word,dictionary_form
dentada,dentada,,removed_known_word,dictionary_form
dentadura,dentadura,,removed_known_word,dictionary_form
dentatura,dentatura,quest.408.name,kept_neologism,
dentibolsa,dentibolsa,"achievement.7399.name, achievement.objective.15389.name | achievement.7549.name, achievement.objective.15539.name | achievement.7699.name, achievement.objective.16057.name | achievement.objective.15649.name, monster.7505.name, object.28799.name, spell.26592.name, spell.26747.name, spell.27399.name | achievement.objective.15799.name, object.28949.name",kept_neologism,
dentista,dentista,,removed_known_word,dictionary_form
dentro,dentro,,removed_known_word,dictionary_form
deporte,deporte,,removed_known_word,dictionary_form
deportista,deportista,,removed_known_word,dictionary_form
deportiva,deportiva,,removed_known_word,dictionary_form
deprimente,deprimente,,removed_known_word,dictionary_form
deprimida,deprimida,,removed_known_word,dictionary_form
deprimido,deprimido,,removed_known_word,dictionary_form
depósito,depósito,,removed_known_word,dictionary_form
derecha,derecha,,removed_known_word,dictionary_form
derecho,derecho,,removed_known_word,dictionary_form
deriva,deriva,,removed_known_word,dictionary_form
derma,derma,object.18671.name | object.7076.name,kept_neologism,
derramado,derramado,,removed_known_word,dictionary_form
derretido,derretido,,removed_known_word,dictionary_form
derrota,derrota,,removed_known_word,dictionary_form
derrumbamiento,derrumbamiento,,removed_known_word,dictionary_form
des,des,,removed_known_word,dictionary_form
desactivada,desactivada,,removed_known_word,dictionary_form
desafiar,desafiar,,removed_known_word,dictionary_form
desafilada,desafilada,,removed_known_word,dictionary_form
desafortunada,desafortunada,,removed_known_word,dictionary_form
desafortunado,desafortunado,,removed_known_word,dictionary_form
desafío,desafío,,removed_known_word,dictionary_form
desahogo,desahogo,,removed_known_word,dictionary_form
desaire,desaire,,removed_known_word,dictionary_form
desajustada,desajustada,,removed_known_word,dictionary_form
desanimado,desanimado,,removed_known_word,dictionary_form
desanimador,desanimador,monster.7376.name,kept_neologism,
desaparecido,desaparecido,,removed_known_word,dictionary_form
desaparición,desaparición,,removed_known_word,dictionary_form
desarmada,desarmada,,removed_known_word,dictionary_form
desarraigado,desarraigado,,removed_known_word,dictionary_form
desarrolladores,desarrolladores,,removed_known_word,dictionary_form
desastrosa,desastrosa,,removed_known_word,dictionary_form
desatada,desatada,,removed_known_word,dictionary_form
desatado,desatado,,removed_known_word,dictionary_form
desatascado,desatascado,,removed_known_word,dictionary_form
desayuno,desayuno,,removed_known_word,dictionary_form
desbaraoja,desbaraoja,"achievement.5355.name, achievement.objective.12488.name | achievement.5356.name, achievement.objective.12526.name | achievement.objective.12177.name, monster.7018.name, object.26860.name, spell.22356.name",kept_neologism,
desbloqueado,desbloqueado,,removed_known_word,dictionary_form
desbordada,desbordada,,removed_known_word,dictionary_form
desbravada,desbravada,,removed_known_word,dictionary_form
descansado,descansado,,removed_known_word,dictionary_form
descansando,descansando,,removed_known_word,dictionary_form
descanso,descanso,,removed_known_word,dictionary_form
descarada,descarada,,removed_known_word,dictionary_form
descartada,descartada,,removed_known_word,dictionary_form
descartar,descartar,,removed_known_word,dictionary_form
descendiente,descendiente,,removed_known_word,dictionary_form
descifre,descifre,,removed_known_word,dictionary_form
descodificado,descodificado,,removed_known_word,dictionary_form
descolorida,descolorida,,removed_known_word,dictionary_form
desconcertante,desconcertante,,removed_known_word,dictionary_form
desconfiado,desconfiado,,removed_known_word,dictionary_form
descongelador,descongelador,object.31558.name | ornament.42.name | ornament.43.name | ornament.44.name | title.484.male,kept_neologism,
descongelante,descongelante,"emoticon.267.name, object.26817.name",kept_neologism,
desconocida,desconocida,,removed_known_word,dictionary_form
desconocido,desconocido,,removed_known_word,dictionary_form
desconocidos,desconocidos,,removed_known_word,dictionary_form
descontento,descontento,,removed_known_word,dictionary_form
descripción,descripción,,removed_known_word,dictionary_form
descriptiva,descriptiva,,removed_known_word,dictionary_form
descubierta,descubierta,,removed_known_word,dictionary_form
descubierto,descubierto,,removed_known_word,dictionary_form
descubre,descubre,,removed_known_word,dictionary_form
descubrimiento,descubrimiento,,removed_known_word,dictionary_form
descubrir,descubrir,,removed_known_word,dictionary_form
descuento,descuento,,removed_known_word,dictionary_form
descuerador,descuerador,"achievement.886.name, achievement.objective.2665.name",kept_neologism,
descuere,descuere,,removed_known_word,dictionary_form
descuido,descuido,,removed_known_word,dictionary_form
desde,desde,,removed_known_word,dictionary_form
desdentado,desdentado,,removed_known_word,dictionary_form
desdichado,desdichado,,removed_known_word,dictionary_form
desdén,desdén,,removed_known_word,dictionary_form
desea,desea,,removed_known_word,dictionary_form
desechables,desechables,,removed_known_word,dictionary_form
desechado,desechado,,removed_known_word,dictionary_form
desecho,desecho,,removed_known_word,dictionary_form
desekano,desekano,"monster.6124.name, npc.5467.name",kept_neologism,
desencantado,desencantado,,removed_known_word,dictionary_form
desencorchada,desencorchada,object.18788.name,kept_neologism,
desenmascarada,desenmascarada,,removed_known_word,dictionary_form
desenterrada,desenterrada,,removed_known_word,dictionary_form
desenvuelto,desenvuelto,,removed_known_word,dictionary_form
deseos,deseos,,removed_known_word,dictionary_form
deserción,deserción,,removed_known_word,dictionary_form
desertado,desertado,,removed_known_word,dictionary_form
desertar,desertar,,removed_known_word,dictionary_form
desertor,desertor,,removed_known_word,dictionary_form
desesperación,desesperación,,removed_known_word,dictionary_form
desesperanza,desesperanza,,removed_known_word,dictionary_form
desestabilizador,desestabilizador,,removed_known_word,dictionary_form
desfasado,desfasado,,removed_known_word,dictionary_form
desfavorable,desfavorable,,removed_known_word,dictionary_form
desfilando,desfilando,,removed_known_word,dictionary_form
desfile,desfile,,removed_known_word,dictionary_form
desganado,desganado,,removed_known_word,dictionary_form
desgastada,desgastada,,removed_known_word,dictionary_form
desgastado,desgastado,,removed_known_word,dictionary_form
desgastados,desgastados,,removed_known_word,dictionary_form
desginado,desginado,alteration.538.name,kept_neologism,
desglaciación,desglaciación,"achievement.objective.2734.name, quest.582.name",kept_neologism,
desgracia,desgracia,,removed_known_word,dictionary_form
deshace,deshace,,removed_known_word,dictionary_form
deshonesta,deshonesta,,removed_known_word,dictionary_form
deshonesto,deshonesto,,removed_known_word,dictionary_form
deshonor,deshonor,,removed_known_word,dictionary_form
deshonra,deshonra,,removed_known_word,dictionary_form
deshuesador,deshuesador,,removed_known_word,dictionary_form
desiembro,desiembro,"map.name.219938824.name, map.name.219940870.name, map.name.219941896.name, world.subarea.1015.name | month.11.name | object.27668.name | state.1649.name",kept_neologism,
desierta,desierta,,removed_known_word,dictionary_form
desierto,desierto,,removed_known_word,dictionary_form
designado,designado,,removed_known_word,dictionary_form
desilusionada,desilusionada,,removed_known_word,dictionary_form
deskorazonadoras,deskorazonadoras,object.26302.name,kept_neologism,
desleal,desleal,,removed_known_word,dictionary_form
desmenuzable,desmenuzable,,removed_known_word,dictionary_form
desminador,desminador,monster.6836.name,kept_neologism,
desmontar,desmontar,,removed_known_word,dictionary_form
desnudo,desnudo,,removed_known_word,dictionary_form
desocupado,desocupado,,removed_known_word,dictionary_form
desoladas,desoladas,,removed_known_word,dictionary_form
desolladora,desolladora,,removed_known_word,dictionary_form
desorientado,desorientado,,removed_known_word,dictionary_form
despechado,despechado,,removed_known_word,dictionary_form
despedazado,despedazado,,removed_known_word,dictionary_form
despedida,despedida,,removed_known_word,dictionary_form
despegado,despegado,,removed_known_word,dictionary_form
despegue,despegue,,removed_known_word,dictionary_form
despellejadores,despellejadores,"achievement.229.name, achievement.objective.2591.name",kept_neologism,
despertar,despertar,,removed_known_word,dictionary_form
despiadado,despiadado,,removed_known_word,dictionary_form
despiece,despiece,,removed_known_word,dictionary_form
despierto,despierto,,removed_known_word,dictionary_form
desplazamiento,desplazamiento,,removed_known_word,dictionary_form
desplegar,desplegar,,removed_known_word,dictionary_form
despojos,despojos,,removed_known_word,dictionary_form
desposee,desposee,,removed_known_word,dictionary_form
despotaje,despotaje,object.31646.name,kept_neologism,
desprecio,desprecio,,removed_known_word,dictionary_form
desprendimiento,desprendimiento,,removed_known_word,dictionary_form
despreocupada,despreocupada,,removed_known_word,dictionary_form
despreocupado,despreocupado,,removed_known_word,dictionary_form
despresurización,despresurización,"monster.8203.name, spell.31603.name | spell.31606.name",kept_neologism,
después,después,,removed_known_word,dictionary_form
desratizado,desratizado,,removed_known_word,dictionary_form
desratizador,desratizador,"achievement.objective.11211.name, quest.2432.name",kept_neologism,
dessangre,dessangre,"achievement.objective.591.name, achievement.objective.9421.name, monster.600.name, monster.7867.name | object.8392.name | quest.532.name",kept_neologism,
destajo,destajo,,removed_known_word,dictionary_form
desteñida,desteñida,,removed_known_word,dictionary_form
destierro,destierro,,removed_known_word,dictionary_form
destilería,destilería,,removed_known_word,dictionary_form
destino,destino,,removed_known_word,dictionary_form
destituido,destituido,,removed_known_word,dictionary_form
destornillador,destornillador,,removed_known_word,dictionary_form
destripada,destripada,,removed_known_word,dictionary_form
destripado,destripado,,removed_known_word,dictionary_form
destrozada,destrozada,,removed_known_word,dictionary_form
destrozaleto,destrozaleto,object.16340.name,kept_neologism,
destrozanoleto,destrozanoleto,object.16341.name,kept_neologism,
destructor,destructor,,removed_known_word,dictionary_form
destructora,destructora,,removed_known_word,dictionary_form
destruida,destruida,,removed_known_word,dictionary_form
destymo,destymo,monster.3917.name | object.15959.name,kept_neologism,
desubicado,desubicado,,removed_known_word,dictionary_form
desvalijador,desvalijador,,removed_known_word,dictionary_form
desvanecedor,desvanecedor,,removed_known_word,dictionary_form
desánimo,desánimo,,removed_known_word,dictionary_form
desértica,desértica,,removed_known_word,dictionary_form
desértico,desértico,,removed_known_word,dictionary_form
desórdenes,desórdenes,,removed_known_word,dictionary_form
detector,detector,,removed_known_word,dictionary_form
detención,detención,,removed_known_word,dictionary_form
deterioradas,deterioradas,,removed_known_word,dictionary_form
determinada,determinada,,removed_known_word,dictionary_form
detiene,detiene,,removed_known_word,dictionary_form
detonador,detonador,,removed_known_word,dictionary_form
detrás,detrás,,removed_known_word,dictionary_form
deuda,deuda,,removed_known_word,dictionary_form
deudas,deudas,,removed_known_word,dictionary_form
deurop,deurop,object.12275.name,kept_neologism,
devastador,devastador,,removed_known_word,dictionary_form
devastadora,devastadora,,removed_known_word,dictionary_form
devastadores,devastadores,,removed_known_word,dictionary_form
devastarúnico,devastarúnico,"monster.6702.name, monster.7948.name, npc.6290.name",kept_neologism,
devoción,devoción,,removed_known_word,dictionary_form
devorador,devorador,,removed_known_word,dictionary_form
devoradora,devoradora,,removed_known_word,dictionary_form
devorror,devorror,"achievement.objective.3566.name, monster.3307.name | object.20145.name, object.20146.name",kept_neologism,
devoto,devoto,,removed_known_word,dictionary_form
deyek,deyek,monster.3639.name,kept_neologism,
dhiem,dhiem,object.32446.name,kept_neologism,
diablina,diablina,"object.26010.name | spell.20917.name, spell.20918.name",kept_neologism,
diablito,diablito,"monster.3502.name | monster.3503.name, monster.3514.name | monster.3504.name, monster.3515.name | monster.3513.name",kept_neologism,
diablo,diablo,,removed_known_word,dictionary_form
diabólico,diabólico,,removed_known_word,dictionary_form
diacrítico,diacrítico,object.23963.name | object.23971.name,kept_neologism,
diadema,diadema,,removed_known_word,dictionary_form
diagonal,diagonal,,removed_known_word,dictionary_form
diagrama,diagrama,,removed_known_word,dictionary_form
diamante,diamante,,removed_known_word,dictionary_form
diamantes,diamantes,,removed_known_word,dictionary_form
diana,diana,,removed_known_word,dictionary_form
diaria,diaria,,removed_known_word,dictionary_form
diario,diario,,removed_known_word,dictionary_form
dibujado,dibujado,,removed_known_word,dictionary_form
dibujo,dibujo,,removed_known_word,dictionary_form
diccionario,diccionario,,removed_known_word,dictionary_form
dice,dice,,removed_known_word,dictionary_form
diecinueve,diecinueve,,removed_known_word,dictionary_form
diem,diem,achievement.1144.name | achievement.objective.3544.name,kept_neologism,
diente,diente,,removed_known_word,dictionary_form
dientes,dientes,,removed_known_word,dictionary_form
diez,diez,,removed_known_word,dictionary_form
diferencia,diferencia,,removed_known_word,dictionary_form
diferente,diferente,,removed_known_word,dictionary_form
diferentes,diferentes,,removed_known_word,dictionary_form
dificultad,dificultad,,removed_known_word,dictionary_form
difícil,difícil,,removed_known_word,dictionary_form
difíciles,difíciles,,removed_known_word,dictionary_form
diga,diga,,removed_known_word,dictionary_form
digestivo,digestivo,,removed_known_word,dictionary_form
digestivos,digestivos,,removed_known_word,dictionary_form
digna,digna,,removed_known_word,dictionary_form
dijo,dijo,,removed_known_word,dictionary_form
dikcionario,dikcionario,object.30091.name,kept_neologism,
dilación,dilación,,removed_known_word,dictionary_form
diligencia,diligencia,,removed_known_word,dictionary_form
diluido,diluido,,removed_known_word,dictionary_form
diluvio,diluvio,,removed_known_word,dictionary_form
dimbow,dimbow,object.24033.name,kept_neologism,
dimensional,dimensional,,removed_known_word,dictionary_form
dimensionales,dimensionales,,removed_known_word,dictionary_form
dimensiones,dimensiones,,removed_known_word,dictionary_form
dimensión,dimensión,,removed_known_word,dictionary_form
diminuto,diminuto,,removed_known_word,dictionary_form
dimitri,dimitri,monster.3025.name,kept_neologism,
dinamita,dinamita,,removed_known_word,dictionary_form
dinero,dinero,,removed_known_word,dictionary_form
dinóseo,dinóseo,"achievement.5535.name, achievement.7410.name, achievement.objective.12332.name, achievement.objective.15285.name | achievement.5536.name, achievement.7710.name, achievement.objective.12397.name, achievement.objective.15953.name | achievement.7560.name, achievement.objective.15435.name | achievement.objective.12237.name, achievement.objective.15660.name, monster.7083.name, monster.7516.name, object.26933.name, object.28810.name, spell.22949.name, spell.22950.name, spell.26603.name, spell.26758.name, spell.27410.name | achievement.objective.15810.name, object.28960.name",kept_neologism,
diogenes,diogenes,monster.2963.name,kept_neologism,
diondino,diondino,"achievement.objective.4608.name, achievement.objective.9819.name, monster.4443.name | object.17980.name | object.18002.name",kept_neologism,
dios,dios,,removed_known_word,dictionary_form
diosa,diosa,,removed_known_word,dictionary_form
dioses,dioses,,removed_known_word,dictionary_form
diplo,diplo,object.set.783.name,kept_neologism,
diploma,diploma,,removed_known_word,dictionary_form
dirección,dirección,,removed_known_word,dictionary_form
director,director,,removed_known_word,dictionary_form
directrices,directrices,,removed_known_word,dictionary_form
disciplina,disciplina,,removed_known_word,dictionary_form
disco,disco,,removed_known_word,dictionary_form
discordia,discordia,,removed_known_word,dictionary_form
discreción,discreción,,removed_known_word,dictionary_form
discreta,discreta,,removed_known_word,dictionary_form
discreto,discreto,,removed_known_word,dictionary_form
disculpas,disculpas,,removed_known_word,dictionary_form
discurso,discurso,,removed_known_word,dictionary_form
discusión,discusión,,removed_known_word,dictionary_form
discípulo,discípulo,,removed_known_word,dictionary_form
disecada,disecada,,removed_known_word,dictionary_form
disecado,disecado,,removed_known_word,dictionary_form
disentería,disentería,,removed_known_word,dictionary_form
disfraz,disfraz,,removed_known_word,dictionary_form
disfrazado,disfrazado,,removed_known_word,dictionary_form
disidente,disidente,,removed_known_word,dictionary_form
diskurazón,diskurazón,object.26300.name,kept_neologism,
disolvente,disolvente,,removed_known_word,dictionary_form
disonancia,disonancia,,removed_known_word,dictionary_form
disonante,disonante,,removed_known_word,dictionary_form
disparada,disparada,,removed_known_word,dictionary_form
dispares,dispares,,removed_known_word,dictionary_form
disparo,disparo,,removed_known_word,dictionary_form
disposición,disposición,,removed_known_word,dictionary_form
disputas,disputas,,removed_known_word,dictionary_form
distancia,distancia,,removed_known_word,dictionary_form
distinguido,distinguido,,removed_known_word,dictionary_form
distinta,distinta,,removed_known_word,dictionary_form
distribución,distribución,,removed_known_word,dictionary_form
diversas,diversas,,removed_known_word,dictionary_form
diversos,diversos,,removed_known_word,dictionary_form
divertido,divertido,,removed_known_word,dictionary_form
divin,divin,object.8714.name,kept_neologism,
divina,divina,,removed_known_word,dictionary_form
divinas,divinas,,removed_known_word,dictionary_form
divinidad,divinidad,,removed_known_word,dictionary_form
divino,divino,,removed_known_word,dictionary_form
divinos,divinos,,removed_known_word,dictionary_form
divinutrof,divinutrof,"monster.3710.name | monster.3711.name | npc.2415.name | npc.2798.name, npc.2820.name | object.15228.name | object.15285.name | object.15306.name | object.15307.name | object.15327.name | object.16657.name | object.16813.name",kept_neologism,
divinutrofs,divinutrofs,"achievement.1095.name, achievement.4869.name, achievement.objective.3379.name, achievement.objective.6352.name, monster.race.125.name | guild.mission.132.name | skill.action.359.name, skill.action.360.name, skill.action.361.name, skill.action.362.name | skill.action.395.name, object.15350.name | world.event.86.name",kept_neologism,
dizbi,dizbi,object.6798.name | object.6803.name,kept_neologism,
diáfano,diáfano,,removed_known_word,dictionary_form
djim,djim,"object.16886.name, state.298.name, spell.5896.name, spell.pair.68.name",kept_neologism,
doblada,doblada,,removed_known_word,dictionary_form
dobladillo,dobladillo,,removed_known_word,dictionary_form
doblan,doblan,,removed_known_word,dictionary_form
doble,doble,,removed_known_word,dictionary_form
doce,doce,,removed_known_word,dictionary_form
docera,docera,monster.7700.name | npc.5385.name | npc.7201.name | spell.18698.name,kept_neologism,
docero,docero,"achievement.objective.10957.name, quest.2414.name | npc.5420.name | npc.6236.name | object.19066.name | object.24017.name",kept_neologism,
docilidad,docilidad,,removed_known_word,dictionary_form
doctobz,doctobz,"achievement.objective.17743.name, alteration.759.name, monster.8049.name, object.32064.name | monster.8087.name | monster.8137.name, npc.7663.name | monster.8199.name | npc.7685.name | npc.7686.name | object.31525.name | object.31530.name",kept_neologism,
doctor,doctor,,removed_known_word,dictionary_form
documento,documento,,removed_known_word,dictionary_form
documentos,documentos,,removed_known_word,dictionary_form
dodanorak,dodanorak,"alteration.601.name | npc.7551.name | object.17402.name, object.17403.name, object.17404.name, object.17405.name | spell.6078.name, spell.28968.name",kept_neologism,
dodokachu,dodokachu,"monster.4177.name, monster.7814.name",kept_neologism,
dodolbino,dodolbino,"monster.4176.name, monster.7815.name",kept_neologism,
dodoliva,dodoliva,"monster.4178.name, monster.7816.name",kept_neologism,
dodoncella,dodoncella,"achievement.objective.4373.name, achievement.objective.9491.name, monster.4163.name, monster.7809.name | npc.3796.name | object.2602.name | object.27007.name | state.3335.name, spell.12503.name",kept_neologism,
dodostrogodo,dodostrogodo,"achievement.objective.4367.name, achievement.objective.9489.name, monster.4162.name, monster.7810.name | monster.4244.name | object.2605.name",kept_neologism,
dodoxal,dodoxal,"achievement.objective.2692.name, achievement.objective.9852.name, monster.3394.name | monster.4420.name, npc.3232.name | object.13941.name | object.13942.name | object.9368.name",kept_neologism,
dofanillo,dofanillo,object.25013.name,kept_neologism,
dofawa,dofawa,object.7113.name,kept_neologism,
dofus,dofus,"achievement.1036.name, achievement.objective.5569.name | achievement.5222.name, achievement.objective.15861.name | achievement.8989.name | achievement.category.184.name | achievement.category.197.name | achievement.objective.11259.name, quest.1781.name | achievement.objective.1344.name | achievement.objective.2749.name | achievement.objective.8868.name, quest.2192.name | alteration.category.65.name | alteration.category.70.name | calendar.event.100.name | calendar.event.101.name | calendar.event.102.name | calendar.event.103.name | calendar.event.104.name | calendar.event.99.name | document.104.title | document.113.title | document.393.title, document.417.title | emoticon.156.name, object.18796.name | emoticon.181.name, object.7115.name, state.560.name, state.2218.name, spell.18891.name, spell.18892.name, spell.23637.name | emoticon.182.name, monster.5637.name, npc.4784.name, object.7114.name, spell.23634.name | emoticon.183.name, object.737.name, spell.23651.name | emoticon.184.name, object.739.name, spell.23642.name | emoticon.185.name, object.7754.name, state.519.name, spell.23633.name | emoticon.186.name, object.694.name, spell.23645.name | emoticon.208.name | map.name.116654595.name | map.name.136315392.name, map.name.136315650.name, map.name.136316416.name, map.name.136316420.name | map.name.211552256.name | map.name.211814400.name | map.name.35922944.name | npc.1053.name | npc.148.name | npc.4842.name | npc.5211.name | npc.7367.name, object.29134.name, object.29136.name | object.10908.name | object.10910.name | object.16061.name | object.18043.name | object.18306.name | object.18797.name | object.19224.name | object.19398.name | object.19629.name | object.20126.name | object.20127.name | object.20128.name | object.20129.name | object.20130.name | object.20131.name | object.20286.name | object.20833.name, object.20987.name | object.21021.name | object.21679.name | object.21681.name | object.21695.name | object.21698.name | object.21701.name | object.21705.name | object.21707.name | object.23240.name | object.26066.name | object.29135.name | object.6980.name, object.21186.name | object.7043.name | object.7044.name | object.7112.name | object.7124.name | object.7125.name | object.7130.name | object.7362.name | object.7371.name | object.8072.name | object.8698.name | object.972.name | object.type.23.name | ornament.103.name | ornament.135.name | quest.1329.name | spell.23631.name | spell.23635.name | spell.23636.name | spell.23638.name | spell.23640.name | spell.23646.name | spell.23647.name | spell.23650.name | spell.28357.name, spell.28364.name, spell.28365.name, spell.28366.name, spell.28367.name | spell.7331.name | state.2126.name | state.2127.name | state.2128.name | state.2155.name, spell.11949.name, spell.23641.name | state.2156.name, spell.23649.name | state.425.name, spell.23639.name | state.5165.name | state.518.name | state.822.name | state.823.name | state.824.name | state.825.name | state.826.name | title.226.female | title.226.male | title.273.female | title.273.male | title.79.female | title.79.male",kept_neologism,
dofusero,dofusero,object.30147.name | title.420.male,kept_neologism,
dofusiano,dofusiano,"object.6962.name, object.10675.name",kept_neologism,
dofusofóbico,dofusofóbico,"monster.3902.name, npc.2740.name | object.15932.name",kept_neologism,
dofusófila,dofusófila,npc.4484.name,kept_neologism,
dofzzbz,dofzzbz,object.31794.name,kept_neologism,
dog,dog,"npc.4612.name, object.18626.name, progression.card.2017.name | object.31488.name",kept_neologism,
dogombón,dogombón,alteration.798.name | object.31883.name,kept_neologism,
dojo,dojo,"achievement.3011.name, achievement.objective.8803.name, dungeon.122.name, guild.mission.250.name, hint.3490.name, map.name.205785110.name, progression.card.233.name, world.subarea.950.name | hint.3009.name, interactive.172.name | interactive.370.name | map.name.207622146.name, map.name.209455110.name, map.name.209585672.name | map.name.207880192.name, map.name.207880198.name | map.name.207881216.name, map.name.207881222.name | map.name.207882240.name, map.name.207882246.name | map.name.207883264.name, map.name.207883270.name | map.name.207884288.name, map.name.207884294.name | map.name.44042240.name | map.name.44566528.name | monster.6442.name, npc.5915.name | object.7309.name | object.7344.name | object.7345.name | object.7346.name | object.7347.name | object.7348.name | spell.17565.name | world.event.182.name",kept_neologism,
dok,dok,"achievement.objective.782.name, achievement.objective.9371.name, achievement.objective.10202.name, monster.747.name | monster.2442.name | object.8002.name | object.8075.name",kept_neologism,
dokdes,dokdes,object.13407.name,kept_neologism,
dokoko,dokoko,"object.17078.name, spell.23648.name",kept_neologism,
dolid,dolid,"achievement.objective.6859.name, achievement.objective.9766.name, monster.6028.name | monster.6104.name | monster.7695.name | object.22208.name | spelltype.836.title",kept_neologism,
dolmanax,dolmanax,object.13344.name,kept_neologism,
dolmenhir,dolmenhir,"achievement.7374.name | achievement.7524.name | achievement.7674.name, achievement.objective.15984.name | achievement.objective.15624.name, monster.7480.name, object.28774.name, spell.26567.name, spell.26722.name, spell.27374.name | achievement.objective.15774.name, object.28924.name | object.29064.name | object.29065.name",kept_neologism,
dolmenudo,dolmenudo,"achievement.7373.name, achievement.objective.15274.name | achievement.7523.name, achievement.objective.15424.name | achievement.7673.name, achievement.objective.15942.name | achievement.objective.15623.name, monster.7479.name, object.28773.name, spell.26566.name, spell.26721.name, spell.27373.name | achievement.objective.15773.name, object.28923.name",kept_neologism,
dolomita,dolomita,,removed_known_word,dictionary_form
dolorde,dolorde,monster.3277.name,kept_neologism,
doloridos,doloridos,,removed_known_word,dictionary_form
dolorosa,dolorosa,,removed_known_word,dictionary_form
domada,domada,,removed_known_word,dictionary_form
domador,domador,,removed_known_word,dictionary_form
domadora,domadora,,removed_known_word,dictionary_form
domakuro,domakuro,"object.23237.name, spell.23643.name | spell.16898.name | state.1940.name | state.1941.name | state.1942.name | state.1943.name | state.1944.name | state.1945.name | state.1946.name | state.1947.name | state.1948.name | state.1949.name | state.1950.name | state.1951.name",kept_neologism,
domatadora,domatadora,"achievement.objective.17751.name, monster.8039.name | alteration.771.name, alteration.772.name, alteration.773.name | monster.8101.name | monster.8105.name, monster.8126.name, monster.8129.name | npc.7714.name | object.31626.name | object.31630.name | object.31659.name | object.31662.name | object.31722.name | object.31873.name | state.6175.name | state.6176.name | state.6177.name | state.6178.name | state.6179.name | state.6180.name | state.6181.name | state.6182.name | state.6183.name | state.6184.name, state.6226.name, state.6229.name | state.6185.name, state.6227.name, state.6230.name | state.6186.name, state.6228.name, state.6231.name",kept_neologism,
domesticado,domesticado,,removed_known_word,dictionary_form
domesticados,domesticados,,removed_known_word,dictionary_form
dominación,dominación,,removed_known_word,dictionary_form
dominada,dominada,,removed_known_word,dictionary_form
domingo,domingo,,removed_known_word,dictionary_form
dominio,dominio,,removed_known_word,dictionary_form
don,don,,removed_known_word,dictionary_form
donaciones,donaciones,,removed_known_word,dictionary_form
donatella,donatella,monster.945.name,kept_neologism,
doncella,doncella,,removed_known_word,dictionary_form
donde,donde,,removed_known_word,dictionary_form
dones,dones,,removed_known_word,dictionary_form
donus,donus,object.23091.name,kept_neologism,
dopado,dopado,,removed_known_word,dictionary_form
