game,language,token,token_lower,origin_class,lineage_tags,in_tb_tokens,in_filtered_dic_base,is_corpus_form,is_ghost_form,is_casing_inferred,source_base_words,assigned_flags,mandatory_flags_assigned,validated_flags_assigned,validated_flags_candidates,filter_status,filter_match_type,flag_evidence_summary,step4_related_bases
WAKFU,es,Quidikarus,quidikarus,tb_only,tb_filtered_base,True,True,False,False,False,Quidikarus,,,,,kept_neologism,,,
WAKFU,es,quincunzapatos,quincunzapatos,tb_only,tb_filtered_base,True,True,False,False,False,quincunzapatos,,,,,kept_neologism,,,
WAKFU,es,Quincunzapatos,quincunzapatos,tb_only,tb_filtered_base,True,True,False,False,False,Quincunzapatos,,,,,kept_neologism,,,
WAKFU,es,Ra'trillo,ra'trillo,tb_only,tb_filtered_base,True,True,False,False,False,Ra'trillo,,,,,kept_neologism,,,
WAKFU,es,ra'trillo,ra'trillo,tb_only,tb_filtered_base,True,True,False,False,False,ra'trillo,,,,,kept_neologism,,,
WAKFU,es,Rabany,rabany,tb_only,tb_filtered_base,True,True,False,False,False,Rabany,,,,,kept_neologism,,,
WAKFU,es,Rabet,rabet,tb_only,tb_filtered_base,True,True,False,False,False,Rabet,,,,,kept_neologism,,,
WAKFU,es,Raciela,raciela,tb_only,tb_filtered_base,True,True,False,False,False,Raciela,,,,,kept_neologism,,,
WAKFU,es,Racloni,racloni,tb_only,tb_filtered_base,True,True,False,False,False,Racloni,,,,,kept_neologism,,,
WAKFU,es,radesor,radesor,tb_only,tb_filtered_base,True,True,False,False,False,radesor,,,,,kept_neologism,,,
WAKFU,es,Radesor,radesor,tb_only,tb_filtered_base,True,True,False,False,False,Radesor,,,,,kept_neologism,,,
WAKFU,es,Radikokol,radikokol,tb_only,tb_filtered_base,True,True,False,False,False,Radikokol,,,,,kept_neologism,,,
WAKFU,es,Radivarius,radivarius,tb_only,tb_filtered_base,True,True,False,False,False,Radivarius,,,,,kept_neologism,,,
WAKFU,es,Rael,rael,tb_only,tb_filtered_base,True,True,False,False,False,Rael,,,,,kept_neologism,,,
WAKFU,es,Raeliss,raeliss,tb_only,tb_filtered_base,True,True,False,False,False,Raeliss,,,,,kept_neologism,,,
WAKFU,es,Rafito,rafito,tb_only,tb_filtered_base,True,True,False,False,False,Rafito,,,,,kept_neologism,,,
WAKFU,es,Rafobia,rafobia,tb_only,tb_filtered_base,True,True,False,False,False,Rafobia,,,,,kept_neologism,,,
WAKFU,es,Ragorn,ragorn,tb_only,tb_filtered_base,True,True,False,False,False,Ragorn,,,,,kept_neologism,,,
WAKFU,es,Ragú,ragú,tb_only,tb_filtered_base,True,True,False,False,False,Ragú,,,,,kept_neologism,,,
WAKFU,es,ragú,ragú,tb_only,tb_filtered_base,True,True,False,False,False,ragú,,,,,kept_neologism,,,
WAKFU,es,Rail,rail,tb_only,tb_filtered_base,True,True,False,False,False,Rail,,,,,kept_neologism,,,
WAKFU,es,Rainbow,rainbow,tb_only,tb_filtered_base,True,True,False,False,False,Rainbow,,,,,kept_neologism,,,
WAKFU,es,Raineta,raineta,tb_only,tb_filtered_base,True,True,False,False,False,Raineta,,,,,kept_neologism,,,
WAKFU,es,raineta,raineta,tb_only,tb_filtered_base,True,True,False,False,False,raineta,,,,,kept_neologism,,,
WAKFU,es,Rajachís,rajachís,tb_only,tb_filtered_base,True,True,False,False,False,Rajachís,,,,,kept_neologism,,,
WAKFU,es,Raklur,raklur,tb_only,tb_filtered_base,True,True,False,False,False,Raklur,,,,,kept_neologism,,,
WAKFU,es,Ralentizante,ralentizante,tb_only,tb_filtered_base,True,True,False,False,False,Ralentizante,,,,,kept_neologism,,,
WAKFU,es,ralentís,ralentís,tb_only,tb_filtered_base,True,True,False,False,False,ralentís,,,,,kept_neologism,,,
WAKFU,es,Ramapata,ramapata,tb_only,tb_filtered_base,True,True,False,False,False,Ramapata,S,,S,S,kept_neologism,,Ramapata:S:1/1,
WAKFU,es,ramapata,ramapata,tb_only,tb_filtered_base,True,True,False,False,False,ramapata,S,,S,S,kept_neologism,,ramapata:S:1/1,
WAKFU,es,ramatón,ramatón,tb_only,tb_filtered_base,True,True,False,False,False,ramatón,,,,,kept_neologism,,,
WAKFU,es,Ramatón,ramatón,tb_only,tb_filtered_base,True,True,False,False,False,Ramatón,,,,,kept_neologism,,,
WAKFU,es,Rangers,rangers,tb_only,tb_filtered_base,True,True,False,False,False,Rangers,,,,,kept_neologism,,,
WAKFU,es,Rangután,rangután,tb_only,tb_filtered_base,True,True,False,False,False,Rangután,,,,,kept_neologism,,,
WAKFU,es,Raphaello,raphaello,tb_only,tb_filtered_base,True,True,False,False,False,Raphaello,,,,,kept_neologism,,,
WAKFU,es,Rapyodo,rapyodo,tb_only,tb_filtered_base,True,True,False,False,False,Rapyodo,,,,,kept_neologism,,,
WAKFU,es,rapyodo,rapyodo,tb_only,tb_filtered_base,True,True,False,False,False,rapyodo,,,,,kept_neologism,,,
WAKFU,es,Rarárbol,rarárbol,tb_only,tb_filtered_base,True,True,False,False,False,Rarárbol,,,,,kept_neologism,,,
WAKFU,es,rarárbol,rarárbol,tb_only,tb_filtered_base,True,True,False,False,False,rarárbol,,,,,kept_neologism,,,
WAKFU,es,Rasgabola,rasgabola,tb_only,tb_filtered_base,True,True,False,False,False,Rasgabola,,,,,kept_neologism,,,
WAKFU,es,Rasgabolario,rasgabolario,tb_only,tb_filtered_base,True,True,False,False,False,Rasgabolario,,,,,kept_neologism,,,
WAKFU,es,rasgarganta,rasgarganta,tb_only,tb_filtered_base,True,True,False,False,False,rasgarganta,,,,,kept_neologism,,,
WAKFU,es,Rasgarganta,rasgarganta,tb_only,tb_filtered_base,True,True,False,False,False,Rasgarganta,,,,,kept_neologism,,,
WAKFU,es,Raspadora,raspadora,tb_only,tb_filtered_base,True,True,False,False,False,Raspadora,,,,,kept_neologism,,,
WAKFU,es,rastafari,rastafari,tb_only,tb_filtered_base,True,True,False,False,False,rastafari,,,,,kept_neologism,,,
WAKFU,es,Rastrejón,rastrejón,tb_only,tb_filtered_base,True,True,False,False,False,Rastrejón,S,,S,S,kept_neologism,,Rastrejón:G:0/2 ; Rastrejón:S:1/1,
WAKFU,es,rastrejón,rastrejón,tb_only,tb_filtered_base,True,True,False,False,False,rastrejón,S,,S,S,kept_neologism,,rastrejón:G:0/2 ; rastrejón:S:1/1,
WAKFU,es,rat'ibia,rat'ibia,tb_only,tb_filtered_base,True,True,False,False,False,rat'ibia,,,,,kept_neologism,,,
WAKFU,es,Rat'Ibia,rat'ibia,tb_only,tb_filtered_base,True,True,False,False,False,Rat'Ibia,,,,,kept_neologism,,,
WAKFU,es,Ratacates,ratacates,tb_only,tb_filtered_base,True,True,False,False,False,Ratacates,,,,,kept_neologism,,,
WAKFU,es,Ratacumbas,ratacumbas,tb_only,tb_filtered_base,True,True,False,False,False,Ratacumbas,,,,,kept_neologism,,,
WAKFU,es,Ratafeo,ratafeo,tb_only,tb_filtered_base,True,True,False,False,False,Ratafeo,,,,,kept_neologism,,,
WAKFU,es,Ratafiés,ratafiés,tb_only,tb_filtered_base,True,True,False,False,False,Ratafiés,,,,,kept_neologism,,,
WAKFU,es,ratagasd,ratagasd,tb_only,tb_filtered_base,True,True,False,False,False,ratagasd,,,,,kept_neologism,,,
WAKFU,es,Ratagasd,ratagasd,tb_only,tb_filtered_base,True,True,False,False,False,Ratagasd,,,,,kept_neologism,,,
WAKFU,es,ratanalla,ratanalla,tb_only,tb_filtered_base,True,True,False,False,False,ratanalla,,,,,kept_neologism,,,
WAKFU,es,Ratanalla,ratanalla,tb_only,tb_filtered_base,True,True,False,False,False,Ratanalla,,,,,kept_neologism,,,
WAKFU,es,ratanillo,ratanillo,tb_only,tb_filtered_base,True,True,False,False,False,ratanillo,,,,,kept_neologism,,,
WAKFU,es,Ratanillo,ratanillo,tb_only,tb_filtered_base,True,True,False,False,False,Ratanillo,,,,,kept_neologism,,,
WAKFU,es,Ratasco,ratasco,tb_only,tb_filtered_base,True,True,False,False,False,Ratasco,,,,,kept_neologism,,,
WAKFU,es,ratasco,ratasco,tb_only,tb_filtered_base,True,True,False,False,False,ratasco,,,,,kept_neologism,,,
WAKFU,es,ratatak,ratatak,tb_only,tb_filtered_base,True,True,False,False,False,ratatak,,,,,kept_neologism,,,
WAKFU,es,Ratatak,ratatak,tb_only,tb_filtered_base,True,True,False,False,False,Ratatak,,,,,kept_neologism,,,
WAKFU,es,ratató,ratató,tb_only,tb_filtered_base,True,True,False,False,False,ratató,S,,S,S,kept_neologism,,ratató:S:1/1,
WAKFU,es,Ratató,ratató,tb_only,tb_filtered_base,True,True,False,False,False,Ratató,S,,S,S,kept_neologism,,Ratató:S:1/1,
WAKFU,es,rateropqui,rateropqui,tb_only,tb_filtered_base,True,True,False,False,False,rateropqui,,,,,kept_neologism,,,
WAKFU,es,Rateropqui,rateropqui,tb_only,tb_filtered_base,True,True,False,False,False,Rateropqui,,,,,kept_neologism,,,
WAKFU,es,ratesón,ratesón,tb_only,tb_filtered_base,True,True,False,False,False,ratesón,,,,,kept_neologism,,,
WAKFU,es,Ratesón,ratesón,tb_only,tb_filtered_base,True,True,False,False,False,Ratesón,,,,,kept_neologism,,,
WAKFU,es,raticano,raticano,tb_only,tb_filtered_base,True,True,False,False,False,raticano,,,,,kept_neologism,,,
WAKFU,es,raticha,raticha,tb_only,tb_filtered_base,True,True,False,False,False,raticha,,,,,kept_neologism,,,
WAKFU,es,Raticha,raticha,tb_only,tb_filtered_base,True,True,False,False,False,Raticha,,,,,kept_neologism,,,
WAKFU,es,Ratifus,ratifus,tb_only,tb_filtered_base,True,True,False,False,False,Ratifus,,,,,kept_neologism,,,
WAKFU,es,ratocina,ratocina,tb_only,tb_filtered_base,True,True,False,False,False,ratocina,,,,,kept_neologism,,,
WAKFU,es,Ratocina,ratocina,tb_only,tb_filtered_base,True,True,False,False,False,Ratocina,,,,,kept_neologism,,,
WAKFU,es,ratodeador,ratodeador,tb_only,tb_filtered_base,True,True,False,False,False,ratodeador,,,,,kept_neologism,,,
WAKFU,es,Ratuesa,ratuesa,tb_only,tb_filtered_base,True,True,False,False,False,Ratuesa,S,,S,S,kept_neologism,,Ratuesa:S:1/1,
WAKFU,es,ratuesa,ratuesa,tb_only,tb_filtered_base,True,True,False,False,False,ratuesa,S,,S,S,kept_neologism,,ratuesa:S:1/1,
WAKFU,es,Raturón,raturón,tb_only,tb_filtered_base,True,True,False,False,False,Raturón,,,,,kept_neologism,,,
WAKFU,es,raturón,raturón,tb_only,tb_filtered_base,True,True,False,False,False,raturón,,,,,kept_neologism,,,
WAKFU,es,ratíquita,ratíquita,tb_only,tb_filtered_base,True,True,False,False,False,ratíquita,,,,,kept_neologism,,,
WAKFU,es,Ratíquita,ratíquita,tb_only,tb_filtered_base,True,True,False,False,False,Ratíquita,,,,,kept_neologism,,,
WAKFU,es,Raval,raval,tb_only,tb_filtered_base,True,True,False,False,False,Raval,,,,,kept_neologism,,,
WAKFU,es,Ray,ray,tb_only,tb_filtered_base,True,True,False,False,False,Ray,,,,,kept_neologism,,,
WAKFU,es,Rayadura,rayadura,tb_only,tb_filtered_base,True,True,False,False,False,Rayadura,,,,,kept_neologism,,,
WAKFU,es,rayaptil,rayaptil,tb_only,tb_filtered_base,True,True,False,False,False,rayaptil,,,,,kept_neologism,,,
WAKFU,es,Rayoscuro,rayoscuro,tb_only,tb_filtered_base,True,True,False,False,False,Rayoscuro,,,,,kept_neologism,,,
WAKFU,es,Rayuarius,rayuarius,tb_only,tb_filtered_base,True,True,False,False,False,Rayuarius,,,,,kept_neologism,,,
WAKFU,es,raza,raza,corpus_only,corpus_aff_form,False,False,True,False,False,Razer,,,,,,,Razer:G:0/2 ; Razer:S:0/1,Razer
WAKFU,es,Raza,raza,corpus_only,corpus_aff_form,False,False,True,False,False,Razer,,,,,,,Razer:G:0/2 ; Razer:S:0/1,Razer
WAKFU,es,razas,razas,corpus_only,corpus_aff_form,False,False,True,False,False,Razer,,,,,,,Razer:G:0/2 ; Razer:S:0/1,Razer
WAKFU,es,Razer,razer,tb_only,tb_filtered_base,True,True,False,False,False,Razer,,,,,kept_neologism,,Razer:G:0/2 ; Razer:S:0/1,
WAKFU,es,Razzia,razzia,tb_only,tb_filtered_base,True,True,False,False,False,Razzia,,,,,kept_neologism,,,
WAKFU,es,Re-tirada,re-tirada,tb_only,tb_filtered_base,True,True,False,False,False,Re-tirada,,,,,kept_neologism,,,
WAKFU,es,Readings,readings,tb_only,tb_filtered_base,True,True,False,False,False,Readings,,,,,kept_neologism,,,
WAKFU,es,realismo,realismo,corpus_only,corpus_aff_form,False,False,True,False,False,Alia,,,,,,,Alia:S:0/1,Alia
WAKFU,es,really,really,corpus_only,corpus_aff_form,False,False,True,False,False,Ally | ally,,,,,,,Ally:S:0/1 ; ally:S:0/1,Ally | ally
WAKFU,es,Rebanacampos,rebanacampos,tb_only,tb_filtered_base,True,True,False,False,False,Rebanacampos,,,,,kept_neologism,,,
WAKFU,es,Rebanacuellos,rebanacuellos,tb_only,tb_filtered_base,True,True,False,False,False,Rebanacuellos,,,,,kept_neologism,,,
WAKFU,es,rebanadora,rebanadora,tb_only,tb_filtered_base,True,True,False,False,False,rebanadora,,,,,kept_neologism,,,
WAKFU,es,Rebanadora,rebanadora,tb_only,tb_filtered_base,True,True,False,False,False,Rebanadora,,,,,kept_neologism,,,
WAKFU,es,rebanus,rebanus,tb_only,tb_filtered_base,True,True,False,False,False,rebanus,,,,,kept_neologism,,,
WAKFU,es,Rebanus,rebanus,tb_only,tb_filtered_base,True,True,False,False,False,Rebanus,,,,,kept_neologism,,,
WAKFU,es,Rebotante,rebotante,tb_only,tb_filtered_base,True,True,False,False,False,Rebotante,,,,,kept_neologism,,,
WAKFU,es,Rebotis,rebotis,tb_only,tb_filtered_base,True,True,False,False,False,Rebotis,,,,,kept_neologism,,,
WAKFU,es,rebotis,rebotis,tb_only,tb_filtered_base,True,True,False,False,False,rebotis,,,,,kept_neologism,,,
WAKFU,es,Recicladora,recicladora,tb_only,tb_filtered_base,True,True,False,False,False,Recicladora,S,,S,S,kept_neologism,,Recicladora:S:1/1,
WAKFU,es,recicladora,recicladora,tb_only,tb_filtered_base,True,True,False,False,False,recicladora,S,,S,S,kept_neologism,,recicladora:S:1/1,
WAKFU,es,recoge-excrementos,recoge-excrementos,tb_only,tb_filtered_base,True,True,False,False,False,recoge-excrementos,,,,,kept_neologism,,,
WAKFU,es,Recoge-excrementos,recoge-excrementos,tb_only,tb_filtered_base,True,True,False,False,False,Recoge-excrementos,,,,,kept_neologism,,,
WAKFU,es,Recongelación,recongelación,tb_only,tb_filtered_base,True,True,False,False,False,Recongelación,,,,,kept_neologism,,,
WAKFU,es,recongelada,recongelada,corpus_only,corpus_aff_form,False,False,True,False,False,Recongelado,,,,,,,Recongelado:G:1/2 ; Recongelado:S:0/1,Recongelado
WAKFU,es,Recongelado,recongelado,tb_only,tb_filtered_base,True,True,False,False,False,Recongelado,G,,G,G,kept_neologism,,Recongelado:G:1/2 ; Recongelado:S:0/1,
WAKFU,es,Recssen,recssen,tb_only,tb_filtered_base,True,True,False,False,False,Recssen,,,,,kept_neologism,,,
WAKFU,es,Redla,redla,tb_only,tb_filtered_base,True,True,False,False,False,Redla,,,,,kept_neologism,,,
WAKFU,es,Redundatempo,redundatempo,tb_only,tb_filtered_base,True,True,False,False,False,Redundatempo,,,,,kept_neologism,,,
WAKFU,es,Reensamblaje,reensamblaje,tb_only,tb_filtered_base,True,True,False,False,False,Reensamblaje,,,,,kept_neologism,,,
WAKFU,es,Reflotamiento,reflotamiento,tb_only,tb_filtered_base,True,True,False,False,False,Reflotamiento,,,,,kept_neologism,,,
WAKFU,es,Refrizz,refrizz,tb_and_corpus,corpus_aff_form | tb_filtered_base,True,True,True,False,False,Frizz | Refrizz,,,,,kept_neologism,,Frizz:G:0/2 ; Frizz:S:0/1,Frizz
WAKFU,es,refunfuñón,refunfuñón,tb_only,tb_filtered_base,True,True,False,False,False,refunfuñón,G,,G,G,kept_neologism,,refunfuñón:G:1/2 ; refunfuñón:S:0/1,
WAKFU,es,Regalazo,regalazo,tb_only,tb_filtered_base,True,True,False,False,False,Regalazo,,,,,kept_neologism,,,
WAKFU,es,Regenerante,regenerante,tb_only,tb_filtered_base,True,True,False,False,False,Regenerante,,,,,kept_neologism,,,
WAKFU,es,regenerativa,regenerativa,corpus_only,corpus_aff_form,False,False,True,False,False,Regenerativo,,,,,,,Regenerativo:G:2/2 ; Regenerativo:S:0/1,Regenerativo
WAKFU,es,Regenerativo,regenerativo,tb_only,tb_filtered_base,True,True,False,False,False,Regenerativo,G,,G,G,kept_neologism,,Regenerativo:G:2/2 ; Regenerativo:S:0/1,
WAKFU,es,Regnator,regnator,tb_only,tb_filtered_base,True,True,False,False,False,Regnator,,,,,kept_neologism,,,
WAKFU,es,Reiem,reiem,tb_only,tb_filtered_base,True,True,False,False,False,Reiem,,,,,kept_neologism,,,
WAKFU,es,relacionas,relacionas,corpus_only,corpus_aff_form,False,False,True,False,False,Lación | lación,,,,,,,Lación:G:0/2 ; Lación:S:1/1 ; lación:G:0/2 ; lación:S:1/1,Lación | lación
WAKFU,es,relaciones,relaciones,corpus_only,corpus_aff_form,True,False,True,False,False,Lación | lación,,,,,removed_known_word,dictionary_form,Lación:G:0/2 ; Lación:S:1/1 ; lación:G:0/2 ; lación:S:1/1,Lación | lación
WAKFU,es,Relaciones,relaciones,corpus_only,corpus_aff_form,True,False,True,False,False,Lación | lación,,,,,removed_known_word,dictionary_form,Lación:G:0/2 ; Lación:S:1/1 ; lación:G:0/2 ; lación:S:1/1,Lación | lación
WAKFU,es,relación,relación,corpus_only,corpus_aff_form,True,False,True,False,False,Lación | lación,,,,,removed_known_word,dictionary_form,Lación:G:0/2 ; Lación:S:1/1 ; lación:G:0/2 ; lación:S:1/1,Lación | lación
WAKFU,es,Relación,relación,corpus_only,corpus_aff_form,True,False,True,False,False,Lación | lación,,,,,removed_known_word,dictionary_form,Lación:G:0/2 ; Lación:S:1/1 ; lación:G:0/2 ; lación:S:1/1,Lación | lación
WAKFU,es,relajacha,relajacha,tb_only,tb_filtered_base,True,True,False,False,False,relajacha,,,,,kept_neologism,,,
WAKFU,es,Relamparálisis,relamparálisis,tb_only,tb_filtered_base,True,True,False,False,False,Relamparálisis,,,,,kept_neologism,,,
WAKFU,es,relojería,relojería,corpus_only,corpus_aff_form,True,False,True,False,False,lojo,,,,,removed_known_word,dictionary_form,lojo:G:0/2 ; lojo:S:0/1,lojo
WAKFU,es,Relojería,relojería,corpus_only,corpus_aff_form,True,False,True,False,False,lojo,,,,,removed_known_word,dictionary_form,lojo:G:0/2 ; lojo:S:0/1,lojo
WAKFU,es,Reloz,reloz,tb_only,tb_filtered_base,True,True,False,False,False,Reloz,,,,,kept_neologism,,,
WAKFU,es,reloz,reloz,tb_only,tb_filtered_base,True,True,False,False,False,reloz,,,,,kept_neologism,,,
WAKFU,es,rema,rema,corpus_only,corpus_aff_form,False,False,True,False,False,Mer,,,,,,,Mer:G:1/2 ; Mer:S:0/1,Mer
WAKFU,es,Remanagobiante,remanagobiante,tb_only,tb_filtered_base,True,True,False,False,False,Remanagobiante,,,,,kept_neologism,,,
WAKFU,es,remanagobiante,remanagobiante,tb_only,tb_filtered_base,True,True,False,False,False,remanagobiante,,,,,kept_neologism,,,
WAKFU,es,Remanencia,remanencia,tb_only,tb_filtered_base,True,True,False,False,False,Remanencia,,,,,kept_neologism,,,
WAKFU,es,rematador,rematador,tb_only,tb_filtered_base,True,True,False,False,False,rematador,G,,G,G,kept_neologism,,rematador:G:1/2 ; rematador:S:0/1,
WAKFU,es,Rematadora,rematadora,corpus_only,corpus_aff_form,False,False,True,False,False,rematador,,,,,,,rematador:G:1/2 ; rematador:S:0/1,rematador
WAKFU,es,Rematín,rematín,tb_only,tb_filtered_base,True,True,False,False,False,Rematín,,,,,kept_neologism,,,
WAKFU,es,Remendador,remendador,tb_only,tb_filtered_base,True,True,False,False,False,Remendador,G,,G,G,kept_neologism,,Remendador:G:1/2 ; Remendador:S:0/1,
WAKFU,es,remineralizada,remineralizada,tb_only,tb_filtered_base,True,True,False,False,False,remineralizada,,,,,kept_neologism,,,
WAKFU,es,Remington,remington,tb_only,tb_filtered_base,True,True,False,False,False,Remington,,,,,kept_neologism,,,
WAKFU,es,remota,remota,corpus_only,corpus_aff_form,False,False,True,False,False,emote,,,,,,,emote:G:0/2 ; emote:S:1/1,emote
WAKFU,es,Ren'Wawa,ren'wawa,tb_only,tb_filtered_base,True,True,False,False,False,Ren'Wawa,,,,,kept_neologism,,,
WAKFU,es,Renato,renato,tb_only,tb_filtered_base,True,True,False,False,False,Renato,,,,,kept_neologism,,,
WAKFU,es,rencias,rencias,corpus_only,corpus_aff_form,False,False,True,False,False,riente,,,,,,,riente:G:0/2 ; riente:S:0/1,riente
WAKFU,es,Renemil,renemil,tb_only,tb_filtered_base,True,True,False,False,False,Renemil,,,,,kept_neologism,,,
WAKFU,es,repases,repases,corpus_only,corpus_aff_form,False,False,True,False,False,Pas,,,,,,,Pas:S:1/1,Pas
WAKFU,es,Repentido,repentido,tb_only,tb_filtered_base,True,True,False,False,False,Repentido,,,,,kept_neologism,,,
WAKFU,es,replicagobiantes,replicagobiantes,tb_only,tb_filtered_base,True,True,False,False,False,replicagobiantes,,,,,kept_neologism,,,
WAKFU,es,Replicante,replicante,tb_only,tb_filtered_base,True,True,False,False,False,Replicante,,,,,kept_neologism,,,
WAKFU,es,Reposicionamiento,reposicionamiento,tb_only,tb_filtered_base,True,True,False,False,False,Reposicionamiento,,,,,kept_neologism,,,
WAKFU,es,Reproduce,reproduce,corpus_only,corpus_aff_form,False,False,True,False,False,Producer,,,,,,,Producer:G:0/2 ; Producer:S:0/1,Producer
WAKFU,es,reproduce,reproduce,corpus_only,corpus_aff_form,False,False,True,False,False,Producer,,,,,,,Producer:G:0/2 ; Producer:S:0/1,Producer
WAKFU,es,reproducen,reproducen,corpus_only,corpus_aff_form,False,False,True,False,False,Producer,,,,,,,Producer:G:0/2 ; Producer:S:0/1,Producer
WAKFU,es,reproducido,reproducido,corpus_only,corpus_aff_form,False,False,True,False,False,Producer,,,,,,,Producer:G:0/2 ; Producer:S:0/1,Producer
WAKFU,es,reproduciendo,reproduciendo,corpus_only,corpus_aff_form,False,False,True,False,False,Producer,,,,,,,Producer:G:0/2 ; Producer:S:0/1,Producer
WAKFU,es,reptiliano,reptiliano,tb_only,tb_filtered_base,True,True,False,False,False,reptiliano,G,,G,G,kept_neologism,,reptiliano:G:1/2 ; reptiliano:S:0/1,
WAKFU,es,repulsión,repulsión,corpus_only,corpus_aff_form,True,False,True,False,False,Pulsión,,,,,removed_known_word,dictionary_form,Pulsión:G:0/2 ; Pulsión:S:1/1,Pulsión
WAKFU,es,Repulsión,repulsión,corpus_only,corpus_aff_form,True,False,True,False,False,Pulsión,,,,,removed_known_word,dictionary_form,Pulsión:G:0/2 ; Pulsión:S:1/1,Pulsión
WAKFU,es,Repurgador,repurgador,tb_only,tb_filtered_base,True,True,False,False,False,Repurgador,G,,G,G,kept_neologism,,Repurgador:G:1/2 ; Repurgador:S:0/1,
WAKFU,es,repurgador,repurgador,tb_only,tb_filtered_base,True,True,False,False,False,repurgador,G,,G,G,kept_neologism,,repurgador:G:1/2 ; repurgador:S:0/1,
WAKFU,es,Rera,rera,tb_only,tb_filtered_base,True,True,False,False,False,Rera,,,,,kept_neologism,,,
WAKFU,es,Resbalielo,resbalielo,tb_only,tb_filtered_base,True,True,False,False,False,Resbalielo,,,,,kept_neologism,,,
WAKFU,es,Resilencia,resilencia,tb_only,tb_filtered_base,True,True,False,False,False,Resilencia,,,,,kept_neologism,,,
WAKFU,es,resina,resina,corpus_only,corpus_aff_form,True,False,True,False,False,Sine,,,,,removed_known_word,dictionary_form,Sine:G:0/2 ; Sine:S:0/1,Sine
WAKFU,es,Resina,resina,corpus_only,corpus_aff_form,True,False,True,False,False,Sine,,,,,removed_known_word,dictionary_form,Sine:G:0/2 ; Sine:S:0/1,Sine
WAKFU,es,resinilla,resinilla,tb_only,tb_filtered_base,True,True,False,False,False,resinilla,,,,,kept_neologism,,,
WAKFU,es,resist,resist,tb_only,tb_filtered_base,True,True,False,False,False,resist,,,,,kept_neologism,,,
WAKFU,es,resistencia,resistencia,corpus_only,corpus_aff_form,True,False,True,False,False,Sistente,,,,,removed_known_word,dictionary_form,Sistente:G:0/2 ; Sistente:S:0/1,Sistente
WAKFU,es,Resistencia,resistencia,corpus_only,corpus_aff_form,True,False,True,False,False,Sistente,,,,,removed_known_word,dictionary_form,Sistente:G:0/2 ; Sistente:S:0/1,Sistente
WAKFU,es,Resistente,resistente,corpus_only,corpus_aff_form,True,False,True,False,False,Sistente,,,,,removed_known_word,dictionary_form,Sistente:G:0/2 ; Sistente:S:0/1,Sistente
WAKFU,es,resistente,resistente,corpus_only,corpus_aff_form,True,False,True,False,False,Sistente,,,,,removed_known_word,dictionary_form,Sistente:G:0/2 ; Sistente:S:0/1,Sistente
WAKFU,es,resistentes,resistentes,corpus_only,corpus_aff_form,False,False,True,False,False,Sistente,,,,,,,Sistente:G:0/2 ; Sistente:S:0/1,Sistente
WAKFU,es,Resistentes,resistentes,corpus_only,corpus_aff_form,False,False,True,False,False,Sistente,,,,,,,Sistente:G:0/2 ; Sistente:S:0/1,Sistente
WAKFU,es,Resort,resort,tb_only,tb_filtered_base,True,True,False,False,False,Resort,,,,,kept_neologism,,,
WAKFU,es,Restate,restate,tb_only,tb_filtered_base,True,True,False,False,False,Restate,,,,,kept_neologism,,,
WAKFU,es,restregona,restregona,tb_only,tb_filtered_base,True,True,False,False,False,restregona,,,,,kept_neologism,,,
WAKFU,es,Retabismo,retabismo,tb_only,tb_filtered_base,True,True,False,False,False,Retabismo,,,,,kept_neologism,,,
WAKFU,es,Retadorcillo,retadorcillo,tb_only,tb_filtered_base,True,True,False,False,False,Retadorcillo,,,,,kept_neologism,,,
WAKFU,es,retro,retro,tb_only,tb_filtered_base,True,True,False,False,False,retro,,,,,kept_neologism,,,
WAKFU,es,Retrocesor,retrocesor,tb_only,tb_filtered_base,True,True,False,False,False,Retrocesor,,,,,kept_neologism,,,
WAKFU,es,Retrocesus,retrocesus,tb_only,tb_filtered_base,True,True,False,False,False,Retrocesus,,,,,kept_neologism,,,
WAKFU,es,Retromadura,retromadura,tb_only,tb_filtered_base,True,True,False,False,False,Retromadura,,,,,kept_neologism,,,
WAKFU,es,retromadura,retromadura,tb_only,tb_filtered_base,True,True,False,False,False,retromadura,,,,,kept_neologism,,,
WAKFU,es,Reverdecedor,reverdecedor,tb_only,tb_filtered_base,True,True,False,False,False,Reverdecedor,,,,,kept_neologism,,,
WAKFU,es,Revigorización,revigorización,tb_only,tb_filtered_base,True,True,False,False,False,Revigorización,,,,,kept_neologism,,,
WAKFU,es,Revigorizante,revigorizante,tb_only,tb_filtered_base,True,True,False,False,False,Revigorizante,,,,,kept_neologism,,,
WAKFU,es,Revitalizante,revitalizante,tb_only,tb_filtered_base,True,True,False,False,False,Revitalizante,,,,,kept_neologism,,,
WAKFU,es,Revolution,revolution,tb_only,tb_filtered_base,True,True,False,False,False,Revolution,,,,,kept_neologism,,,
WAKFU,es,Rex,rex,tb_only,tb_filtered_base,True,True,False,False,False,Rex,,,,,kept_neologism,,,
WAKFU,es,Rey-Dios,rey-dios,tb_only,tb_filtered_base,True,True,False,False,False,Rey-Dios,,,,,kept_neologism,,,
WAKFU,es,reyes,reyes,corpus_only,corpus_aff_form,True,False,True,False,False,Yer,,,,,removed_known_word,dictionary_form,Yer:G:0/2 ; Yer:S:0/1,Yer
