token,token_lower,tb_key,status,match_type
bricoleur,bricoleur,,removed_known_word,dictionary_form
bricoleurs,bricoleurs,,removed_known_word,dictionary_form
brigandin,brigandin,"hint.3234.name, hint.2956.name, hint.2836.name, hint.2813.name, hint.2817.name, hint.2959.name, hint.2745.name, hint.3233.name, hint.2958.name, hint.3090.name, hint.2818.name, hint.3198.name | monster.284.name | monster.438.name",kept_neologism,
brillant,brillant,,removed_known_word,dictionary_form
brillante,brillante,,removed_known_word,dictionary_form
brille,brille,,removed_known_word,dictionary_form
brise,brise,,removed_known_word,dictionary_form
brisé,brisé,,removed_known_word,dictionary_form
brisée,brisée,,removed_known_word,dictionary_form
brochet,brochet,,removed_known_word,dictionary_form
brocouille,brocouille,achievement.objective.1599.name | quest.638.name,kept_neologism,
bronze,bronze,,removed_known_word,dictionary_form
bronzer,bronzer,,removed_known_word,dictionary_form
brouce,brouce,"document.188.title | house.model.294.name, house.model.295.name | object.13114.name | object.13115.name | object.13116.name | object.set.240.name | world.subarea.481.name, achievement.239.name, achievement.objective.2327.name",kept_neologism,
brulée,brulée,spell.8022.name,kept_neologism,
brume,brume,,removed_known_word,dictionary_form
brutale,brutale,,removed_known_word,dictionary_form
brute,brute,,removed_known_word,dictionary_form
brâkmarien,brâkmarien,"monster.1125.name | monster.1141.name | monster.3491.name, npc.2159.name | monster.3547.name | monster.4323.name, monster.4333.name | npc.1123.name | npc.2161.name, monster.3489.name | npc.4088.name | npc.4090.name | npc.4096.name, npc.4094.name | object.10007.name | object.14873.name | object.14917.name | object.15001.name | object.15121.name | object.15122.name | object.15123.name | object.15124.name | object.15125.name | object.18708.name | object.19456.name | object.2260.name | object.2308.name | object.6647.name | object.8571.name | object.9056.name | object.9112.name",kept_neologism,
brâkmarienne,brâkmarienne,"document.129.title | monster.1142.name | monster.4325.name | npc.1047.name | npc.2160.name, monster.3490.name | npc.4092.name | npc.982.name | object.2118.name | object.3205.name | object.7939.name",kept_neologism,
brâkmariens,brâkmariens,object.9108.name | quest.278.name | skill.235.name | skill.action.332.name,kept_neologism,
brèche,brèche,,removed_known_word,dictionary_form
brûlant,brûlant,,removed_known_word,dictionary_form
brûlante,brûlante,,removed_known_word,dictionary_form
brûlée,brûlée,,removed_known_word,dictionary_form
bulbe,bulbe,,removed_known_word,dictionary_form
bulle,bulle,,removed_known_word,dictionary_form
but,but,,removed_known_word,dictionary_form
bâtiment,bâtiment,,removed_known_word,dictionary_form
bâton,bâton,,removed_known_word,dictionary_form
bâton-boule,bâton-boule,object.1153.name | object.1157.name,kept_neologism,
bâtons,bâtons,,removed_known_word,dictionary_form
bénit,bénit,,removed_known_word,dictionary_form
bénite,bénite,,removed_known_word,dictionary_form
bénédiction,bénédiction,,removed_known_word,dictionary_form
bétapir,bétapir,"achievement.objective.4587.name, quest.4778.name | companion.4.name, achievement.1539.name, object.19688.name, npc.4166.name, monster.4889.name, spelltype.642.title",kept_neologism,
bétapirs,bétapirs,object.19686.name,kept_neologism,
bête,bête,,removed_known_word,dictionary_form
bûcheron,bûcheron,,removed_known_word,dictionary_form
bûcherons,bûcherons,,removed_known_word,dictionary_form
bûches,bûches,,removed_known_word,dictionary_form
c'ti-là,c'ti-là,spell.2196.name | spell.2573.name,kept_neologism,
cache-cache,cache-cache,,removed_known_word,dictionary_form
cachot,cachot,,removed_known_word,dictionary_form
caché,caché,,removed_known_word,dictionary_form
cadeau,cadeau,,removed_known_word,dictionary_form
cadeaux,cadeaux,,removed_known_word,dictionary_form
cafard,cafard,,removed_known_word,dictionary_form
cage,cage,,removed_known_word,dictionary_form
cages,cages,,removed_known_word,dictionary_form
caillasse,caillasse,,removed_known_word,dictionary_form
caillou,caillou,,removed_known_word,dictionary_form
cailloux,cailloux,,removed_known_word,dictionary_form
caisse,caisse,,removed_known_word,dictionary_form
caisses,caisses,,removed_known_word,dictionary_form
cale,cale,,removed_known_word,dictionary_form
calendrier,calendrier,,removed_known_word,dictionary_form
caleçon,caleçon,,removed_known_word,dictionary_form
calligraphie,calligraphie,,removed_known_word,dictionary_form
calligraphique,calligraphique,,removed_known_word,dictionary_form
calligraphié,calligraphié,,removed_known_word,dictionary_form
calme,calme,,removed_known_word,dictionary_form
camouflage,camouflage,,removed_known_word,dictionary_form
camp,camp,,removed_known_word,dictionary_form
campagne,campagne,,removed_known_word,dictionary_form
canalisations,canalisations,,removed_known_word,dictionary_form
canin,canin,,removed_known_word,dictionary_form
canne,canne,,removed_known_word,dictionary_form
canon,canon,,removed_known_word,dictionary_form
canopée,canopée,,removed_known_word,dictionary_form
cape,cape,,removed_known_word,dictionary_form
capes,capes,,removed_known_word,dictionary_form
capillaire,capillaire,,removed_known_word,dictionary_form
capitaine,capitaine,,removed_known_word,dictionary_form
captif,captif,,removed_known_word,dictionary_form
captivante,captivante,,removed_known_word,dictionary_form
capture,capture,,removed_known_word,dictionary_form
capuche,capuche,,removed_known_word,dictionary_form
caractère,caractère,,removed_known_word,dictionary_form
caractéristique,caractéristique,,removed_known_word,dictionary_form
carapace,carapace,,removed_known_word,dictionary_form
carnage,carnage,,removed_known_word,dictionary_form
carpe,carpe,,removed_known_word,dictionary_form
carrière,carrière,,removed_known_word,dictionary_form
carrières,carrières,,removed_known_word,dictionary_form
carré,carré,,removed_known_word,dictionary_form
carte,carte,,removed_known_word,dictionary_form
cartes,cartes,,removed_known_word,dictionary_form
cas,cas,,removed_known_word,dictionary_form
cascade,cascade,,removed_known_word,dictionary_form
cassais,cassais,,removed_known_word,dictionary_form
casse,casse,,removed_known_word,dictionary_form
casser,casser,,removed_known_word,dictionary_form
cassé,cassé,,removed_known_word,dictionary_form
cassée,cassée,,removed_known_word,dictionary_form
cataclysme,cataclysme,,removed_known_word,dictionary_form
cause,cause,,removed_known_word,dictionary_form
cavalier,cavalier,,removed_known_word,dictionary_form
caverne,caverne,,removed_known_word,dictionary_form
cavernes,cavernes,,removed_known_word,dictionary_form
cawotte,cawotte,"achievement.1007.name | achievement.992.name, achievement.objective.3043.name | achievement.objective.2390.name, world.subarea.161.name | achievement.objective.3019.name | achievement.objective.3031.name | achievement.objective.3046.name, achievement.995.name | emoticon.101.name | hint.3242.name | interactive.223.name | map.name.116654595.name | map.name.35913728.name | map.name.35917824.name | map.name.35918848.name | map.name.35919872.name | map.name.35920896.name | map.name.35921920.name | map.name.35922944.name | map.name.35923968.name | monster.3458.name | monster.3475.name | monster.556.name | npc.3396.name | object.12875.name | object.12877.name | object.13201.name | object.13202.name | object.13856.name | object.14407.name | object.14410.name | object.14456.name | object.14479.name | object.14487.name | object.14503.name | object.15504.name | object.2068.name | object.361.name | object.8621.name | object.9201.name | object.972.name | object.set.11.name | quest.835.name | quest.838.name | skill.237.name | skill.action.336.name | spell.2635.name | spell.2773.name | spell.2774.name | spell.332.name | spell.333.name | spell.334.name | spell.3459.name | spell.367.name | spell.3719.name | spell.3781.name | spell.3803.name | spell.3823.name | spell.3827.name | spell.3828.name | spell.3836.name | spell.3839.name | spell.4257.name | title.145.female | title.145.male",kept_neologism,
cawottes,cawottes,"achievement.objective.2493.name, achievement.851.name | object.15471.name | spell.3786.name",kept_neologism,
ccms,ccms,document.200.title,kept_neologism,
ceintures,ceintures,,removed_known_word,dictionary_form
cellule,cellule,,removed_known_word,dictionary_form
cendre,cendre,,removed_known_word,dictionary_form
cendres,cendres,,removed_known_word,dictionary_form
cendrées,cendrées,,removed_known_word,dictionary_form
centre,centre,,removed_known_word,dictionary_form
cercle,cercle,,removed_known_word,dictionary_form
cerveau,cerveau,,removed_known_word,dictionary_form
cervelle,cervelle,,removed_known_word,dictionary_form
ces,ces,,removed_known_word,dictionary_form
cette,cette,,removed_known_word,dictionary_form
ceux,ceux,,removed_known_word,dictionary_form
cha,cha,object.1525.name | object.1550.name | object.1556.name | quest.1426.name,kept_neologism,
chacha,chacha,"achievement.objective.1494.name | document.326.title | document.46.title, object.1728.name | monster.616.name | npc.2640.name, npc.2642.name, npc.2644.name, npc.2646.name, npc.2638.name | npc.3808.name, object.16738.name, npc.2576.name, npc.3810.name, npc.3812.name | object.10721.name | object.10722.name | object.10723.name | object.10733.name | object.10755.name | object.10756.name | object.10757.name | object.10767.name | object.10842.name | object.10985.name | object.10986.name | object.10991.name | object.11008.name | object.11009.name | object.11010.name | object.12511.name | object.13348.name | object.13352.name | object.13357.name | object.14888.name | object.14889.name | object.14890.name | object.14891.name | object.14892.name | object.14907.name | object.14908.name | object.14909.name | object.14910.name | object.14911.name | object.14912.name | object.14913.name | object.14914.name | object.14915.name | object.14916.name | object.14917.name | object.14918.name | object.14919.name | object.14920.name | object.14921.name | object.14922.name | object.14923.name | object.14924.name | object.14925.name | object.14926.name | object.14927.name | object.14928.name | object.14929.name | object.14930.name | object.14931.name | object.1735.name | object.2092.name | object.6718.name | object.6894.name | object.6895.name | object.7061.name | object.7414.name | object.7418.name | object.7524.name | object.7537.name | object.7546.name | object.8013.name | object.8079.name | object.8885.name | object.8886.name | object.8887.name | object.8890.name | object.9617.name, monster.2602.name | object.9645.name | object.9661.name | object.9668.name | object.9675.name | quest.751.name",kept_neologism,
chachaskargot,chachaskargot,npc.4060.name,kept_neologism,
chacun,chacun,,removed_known_word,dictionary_form
chaine,chaine,spell.7976.name | spell.7978.name | spelltype.742.title | spelltype.743.title,kept_neologism,
chaleureuse,chaleureuse,,removed_known_word,dictionary_form
chaman,chaman,,removed_known_word,dictionary_form
chambre,chambre,,removed_known_word,dictionary_form
champ,champ,,removed_known_word,dictionary_form
champa,champa,"achievement.objective.678.name, monster.654.name | monster.1178.name | monster.652.name, achievement.objective.681.name | monster.653.name, achievement.objective.680.name | monster.655.name, achievement.objective.679.name | object.17062.name | spell.1123.name | spell.583.name",kept_neologism,
champion,champion,,removed_known_word,dictionary_form
champs,champs,,removed_known_word,dictionary_form
champêtre,champêtre,,removed_known_word,dictionary_form
chance,chance,,removed_known_word,dictionary_form
changement,changement,,removed_known_word,dictionary_form
changeur,changeur,,removed_known_word,dictionary_form
chanil,chanil,"hint.2788.name | map.name.157286400.name, map.name.157287426.name, map.name.157286402.name, map.name.157289474.name, map.name.157288450.name, map.name.157288448.name, map.name.150733571.name | object.-17765.name | object.10134.name | object.10135.name | object.10599.name | object.10661.name | object.10806.name | object.10875.name | object.10876.name | object.10877.name | object.10878.name | object.11008.name | object.11026.name | object.11027.name | object.11028.name | object.11029.name | object.11030.name | object.11768.name | object.11774.name | object.11780.name | object.11786.name | object.11861.name | object.11952.name | object.11957.name | object.11968.name | object.11973.name | object.12012.name | object.12154.name | object.12180.name | object.12192.name | object.12543.name | object.12966.name | object.12978.name | object.12985.name | object.12991.name | object.12997.name | object.13003.name | object.13074.name | object.13102.name | object.13184.name | object.13232.name | object.13602.name | object.13605.name | object.13664.name | object.13670.name | object.13676.name | object.13682.name | object.14435.name | object.14548.name | object.14766.name | object.14835.name | object.14840.name | object.14845.name | object.14850.name | object.14855.name | object.14860.name | object.14865.name | object.14870.name | object.14875.name | object.14880.name | object.14885.name | object.14890.name | object.14909.name | object.14914.name | object.14919.name | object.14924.name | object.14929.name | object.14934.name | object.14939.name | object.14961.name | object.14966.name | object.14971.name | object.14976.name | object.14981.name | object.15030.name | object.15035.name | object.15040.name | object.15066.name | object.15095.name | object.15118.name | object.15123.name | object.15128.name | object.15133.name | object.15138.name | object.15143.name | object.15148.name | object.15153.name | object.15158.name | object.15225.name | object.15233.name | object.15323.name | object.15328.name | object.15372.name | object.15418.name | object.15423.name | object.15526.name | object.15531.name | object.15543.name | object.15548.name | object.15639.name | object.15699.name | object.15704.name | object.15711.name | object.15716.name | object.15736.name | object.15801.name | object.15837.name | object.15842.name | object.15847.name | object.15917.name | object.15937.name | object.15957.name | object.15962.name | object.15967.name | object.16041.name | object.16069.name | object.1735.name | object.17444.name | object.2098.name | object.2099.name | object.2100.name | object.2101.name | object.2102.name | object.7417.name | object.7418.name | object.7419.name | object.7420.name | object.7532.name | object.7533.name | object.7534.name | object.7535.name | object.7895.name | object.7896.name | object.8175.name | object.8176.name | object.8178.name | object.8179.name | object.8180.name | object.8421.name | object.8526.name | object.8544.name | object.8564.name | object.8684.name | object.8685.name | object.8707.name | object.8708.name | object.8887.name | object.8888.name | object.8889.name | object.9598.name | object.9674.name | object.9675.name | object.9676.name | object.9677.name | object.9678.name | object.9679.name | object.9680.name | object.9681.name | object.9682.name | object.9683.name | object.9684.name | object.9685.name | object.9810.name",kept_neologism,
chanson,chanson,,removed_known_word,dictionary_form
chant,chant,,removed_known_word,dictionary_form
chantier,chantier,,removed_known_word,dictionary_form
chants,chants,,removed_known_word,dictionary_form
chaotique,chaotique,,removed_known_word,dictionary_form
chapeau,chapeau,,removed_known_word,dictionary_form
chapeaux,chapeaux,,removed_known_word,dictionary_form
chapitre,chapitre,,removed_known_word,dictionary_form
chaque,chaque,,removed_known_word,dictionary_form
charbon,charbon,,removed_known_word,dictionary_form
charmants,charmants,,removed_known_word,dictionary_form
charme,charme,,removed_known_word,dictionary_form
charrette,charrette,,removed_known_word,dictionary_form
chasse,chasse,,removed_known_word,dictionary_form
chasser,chasser,,removed_known_word,dictionary_form
chasseur,chasseur,,removed_known_word,dictionary_form
chasseurs,chasseurs,,removed_known_word,dictionary_form
chat,chat,,removed_known_word,dictionary_form
chaton,chaton,,removed_known_word,dictionary_form
chats,chats,,removed_known_word,dictionary_form
chaud,chaud,,removed_known_word,dictionary_form
chauffage,chauffage,,removed_known_word,dictionary_form
chaussette,chaussette,,removed_known_word,dictionary_form
chaussettes,chaussettes,,removed_known_word,dictionary_form
chaîne,chaîne,,removed_known_word,dictionary_form
chaînes,chaînes,,removed_known_word,dictionary_form
cheat,cheat,challenge.50.name,kept_neologism,
chef,chef,,removed_known_word,dictionary_form
chemin,chemin,,removed_known_word,dictionary_form
chemins,chemins,,removed_known_word,dictionary_form
chenapan,chenapan,,removed_known_word,dictionary_form
cher,cher,,removed_known_word,dictionary_form
cherche,cherche,,removed_known_word,dictionary_form
chercheuse,chercheuse,,removed_known_word,dictionary_form
ches,ches,spell.2192.name | spell.2572.name,kept_neologism,
chevalier,chevalier,,removed_known_word,dictionary_form
cheveux,cheveux,,removed_known_word,dictionary_form
chevilles,chevilles,,removed_known_word,dictionary_form
chez,chez,,removed_known_word,dictionary_form
chien,chien,,removed_known_word,dictionary_form
chienchien,chienchien,achievement.979.name | achievement.objective.2983.name | npc.1304.name | npc.4013.name | object.10734.name | object.10768.name | object.11012.name | object.11017.name | object.11022.name | object.11027.name | object.11032.name | object.11037.name | object.11684.name | object.13874.name | object.15524.name | object.15525.name | object.15526.name | object.15527.name | object.15528.name | object.1711.name | object.17200.name | object.19691.name | object.6717.name | object.7415.name | object.7419.name | object.7536.name | object.7547.name | object.8080.name | skill.217.name | skill.action.314.name,kept_neologism,
chiens,chiens,,removed_known_word,dictionary_form
chocolat,chocolat,,removed_known_word,dictionary_form
choix,choix,,removed_known_word,dictionary_form
chopine,chopine,,removed_known_word,dictionary_form
chose,chose,,removed_known_word,dictionary_form
choses,choses,,removed_known_word,dictionary_form
chouette,chouette,,removed_known_word,dictionary_form
château,château,,removed_known_word,dictionary_form
châteaux,châteaux,,removed_known_word,dictionary_form
châtie,châtie,,removed_known_word,dictionary_form
chêne,chêne,,removed_known_word,dictionary_form
cible,cible,,removed_known_word,dictionary_form
cieux,cieux,,removed_known_word,dictionary_form
cimetière,cimetière,,removed_known_word,dictionary_form
cinglant,cinglant,,removed_known_word,dictionary_form
cinglante,cinglante,,removed_known_word,dictionary_form
cinq,cinq,,removed_known_word,dictionary_form
cinquante,cinquante,,removed_known_word,dictionary_form
cinquième,cinquième,,removed_known_word,dictionary_form
cinétique,cinétique,,removed_known_word,dictionary_form
circonstance,circonstance,,removed_known_word,dictionary_form
circonstances,circonstances,,removed_known_word,dictionary_form
cire,cire,,removed_known_word,dictionary_form
ciseaux,ciseaux,,removed_known_word,dictionary_form
citoyens,citoyens,,removed_known_word,dictionary_form
citwouilles,citwouilles,achievement.objective.1496.name | map.name.101191680.name,kept_neologism,
cité,cité,,removed_known_word,dictionary_form
cités,cités,,removed_known_word,dictionary_form
clair,clair,,removed_known_word,dictionary_form
clairière,clairière,,removed_known_word,dictionary_form
clairvoyant,clairvoyant,,removed_known_word,dictionary_form
clan,clan,,removed_known_word,dictionary_form
clandestin,clandestin,,removed_known_word,dictionary_form
clandestins,clandestins,,removed_known_word,dictionary_form
classe,classe,,removed_known_word,dictionary_form
classés,classés,,removed_known_word,dictionary_form
clef,clef,,removed_known_word,dictionary_form
clefs,clefs,,removed_known_word,dictionary_form
cleptomane,cleptomane,,removed_known_word,dictionary_form
client,client,,removed_known_word,dictionary_form
clients,clients,,removed_known_word,dictionary_form
clientèle,clientèle,,removed_known_word,dictionary_form
cloche,cloche,,removed_known_word,dictionary_form
cloches,cloches,,removed_known_word,dictionary_form
club,club,,removed_known_word,dictionary_form
cochon,cochon,,removed_known_word,dictionary_form
cochons,cochons,,removed_known_word,dictionary_form
coco,coco,,removed_known_word,dictionary_form
cocon,cocon,,removed_known_word,dictionary_form
coeur,coeur,"alignment.order.2.name | alignment.order.6.name | breed.8.longName | monster.284.name | monster.364.name, monster.363.name | object.10013.name, object.10012.name, object.10011.name | object.11327.name | object.12230.name | object.12231.name | object.12232.name | object.12233.name | object.12234.name | object.12235.name | object.13920.name | object.16159.name | object.2306.name | object.2525.name | object.8516.name | spell.603.name | title.66.female, title.66.male",kept_neologism,
coeurs,coeurs,object.9380.name,kept_neologism,
coffre,coffre,,removed_known_word,dictionary_form
coffres,coffres,,removed_known_word,dictionary_form
coin,coin,,removed_known_word,dictionary_form
collant,collant,,removed_known_word,dictionary_form
collante,collante,,removed_known_word,dictionary_form
colle,colle,,removed_known_word,dictionary_form
collecte,collecte,,removed_known_word,dictionary_form
collection,collection,,removed_known_word,dictionary_form
collectionneur,collectionneur,,removed_known_word,dictionary_form
collier,collier,,removed_known_word,dictionary_form
coloré,coloré,,removed_known_word,dictionary_form
colère,colère,,removed_known_word,dictionary_form
combat,combat,,removed_known_word,dictionary_form
combats,combats,,removed_known_word,dictionary_form
combattant,combattant,,removed_known_word,dictionary_form
combattants,combattants,,removed_known_word,dictionary_form
combi,combi,,removed_known_word,dictionary_form
comble,comble,,removed_known_word,dictionary_form
comblé,comblé,,removed_known_word,dictionary_form
comestible,comestible,,removed_known_word,dictionary_form
commando,commando,,removed_known_word,dictionary_form
commandé,commandé,,removed_known_word,dictionary_form
comme,comme,,removed_known_word,dictionary_form
commence,commence,,removed_known_word,dictionary_form
commencements,commencements,,removed_known_word,dictionary_form
commencé,commencé,,removed_known_word,dictionary_form
commun,commun,,removed_known_word,dictionary_form
communautaire,communautaire,,removed_known_word,dictionary_form
communauté,communauté,,removed_known_word,dictionary_form
commune,commune,,removed_known_word,dictionary_form
communes,communes,,removed_known_word,dictionary_form
communication,communication,,removed_known_word,dictionary_form
communs,communs,,removed_known_word,dictionary_form
compagnie,compagnie,,removed_known_word,dictionary_form
compagnon,compagnon,,removed_known_word,dictionary_form
compagnons,compagnons,,removed_known_word,dictionary_form
compensation,compensation,,removed_known_word,dictionary_form
complainte,complainte,,removed_known_word,dictionary_form
complet,complet,,removed_known_word,dictionary_form
compliquée,compliquée,,removed_known_word,dictionary_form
complète,complète,,removed_known_word,dictionary_form
composition,composition,,removed_known_word,dictionary_form
compromettante,compromettante,,removed_known_word,dictionary_form
compromise,compromise,,removed_known_word,dictionary_form
comptes,comptes,,removed_known_word,dictionary_form
comptoir,comptoir,,removed_known_word,dictionary_form
compétent,compétent,,removed_known_word,dictionary_form
comte,comte,,removed_known_word,dictionary_form
comtes,comtes,,removed_known_word,dictionary_form
con,con,,removed_known_word,dictionary_form
concassé,concassé,,removed_known_word,dictionary_form
concernant,concernant,,removed_known_word,dictionary_form
concombre,concombre,,removed_known_word,dictionary_form
concours,concours,,removed_known_word,dictionary_form
confection,confection,,removed_known_word,dictionary_form
confidentiel,confidentiel,,removed_known_word,dictionary_form
confidentiels,confidentiels,,removed_known_word,dictionary_form
confit,confit,,removed_known_word,dictionary_form
conflit,conflit,,removed_known_word,dictionary_form
congelé,congelé,,removed_known_word,dictionary_form
congelés,congelés,,removed_known_word,dictionary_form
congères,congères,,removed_known_word,dictionary_form
connaisseur,connaisseur,,removed_known_word,dictionary_form
conquête,conquête,,removed_known_word,dictionary_form
conquêtes,conquêtes,,removed_known_word,dictionary_form
conscience,conscience,,removed_known_word,dictionary_form
conseil,conseil,,removed_known_word,dictionary_form
conseillère,conseillère,,removed_known_word,dictionary_form
conseils,conseils,,removed_known_word,dictionary_form
conserve,conserve,,removed_known_word,dictionary_form
conservé,conservé,,removed_known_word,dictionary_form
conservée,conservée,,removed_known_word,dictionary_form
consistant,consistant,,removed_known_word,dictionary_form
consommable,consommable,,removed_known_word,dictionary_form
consommé,consommé,,removed_known_word,dictionary_form
contact,contact,,removed_known_word,dictionary_form
contagieuse,contagieuse,,removed_known_word,dictionary_form
contemporain,contemporain,,removed_known_word,dictionary_form
contente,contente,,removed_known_word,dictionary_form
conteurs,conteurs,,removed_known_word,dictionary_form
continue,continue,,removed_known_word,dictionary_form
contractée,contractée,,removed_known_word,dictionary_form
contraires,contraires,,removed_known_word,dictionary_form
contre,contre,,removed_known_word,dictionary_form
contre-temps,contre-temps,,removed_known_word,dictionary_form
contretemps,contretemps,,removed_known_word,dictionary_form
contrôle,contrôle,,removed_known_word,dictionary_form
convoi,convoi,,removed_known_word,dictionary_form
cooldown,cooldown,spell.10535.name,kept_neologism,
copie,copie,,removed_known_word,dictionary_form
copines,copines,,removed_known_word,dictionary_form
coque,coque,,removed_known_word,dictionary_form
coquetel,coquetel,"achievement.objective.3001.name | achievement.objective.3002.name | achievement.objective.3003.name | achievement.objective.3004.name, object.13221.name | object.12460.name | object.12461.name | object.12462.name | object.12559.name | object.12580.name | quest.759.name",kept_neologism,
coquillage,coquillage,,removed_known_word,dictionary_form
coquillages,coquillages,,removed_known_word,dictionary_form
coquille,coquille,,removed_known_word,dictionary_form
corail,corail,,removed_known_word,dictionary_form
corbac,corbac,,removed_known_word,dictionary_form
corbacs,corbacs,,removed_known_word,dictionary_form
corde,corde,,removed_known_word,dictionary_form
cordonnier,cordonnier,,removed_known_word,dictionary_form
cordonniers,cordonniers,,removed_known_word,dictionary_form
corne,corne,,removed_known_word,dictionary_form
cornes,cornes,,removed_known_word,dictionary_form
cornue,cornue,,removed_known_word,dictionary_form
corporel,corporel,,removed_known_word,dictionary_form
corps,corps,,removed_known_word,dictionary_form
corrigé,corrigé,,removed_known_word,dictionary_form
corrompre,corrompre,,removed_known_word,dictionary_form
corrompu,corrompu,,removed_known_word,dictionary_form
corrompue,corrompue,,removed_known_word,dictionary_form
corrompues,corrompues,,removed_known_word,dictionary_form
corrompus,corrompus,,removed_known_word,dictionary_form
corrosif,corrosif,,removed_known_word,dictionary_form
corrosive,corrosive,,removed_known_word,dictionary_form
corruption,corruption,,removed_known_word,dictionary_form
costume,costume,,removed_known_word,dictionary_form
cou,cou,,removed_known_word,dictionary_form
coucou,coucou,,removed_known_word,dictionary_form
coude,coude,,removed_known_word,dictionary_form
coudre,coudre,,removed_known_word,dictionary_form
couic,couic,,removed_known_word,dictionary_form
coule,coule,,removed_known_word,dictionary_form
couleurs,couleurs,,removed_known_word,dictionary_form
coulé,coulé,,removed_known_word,dictionary_form
coup,coup,,removed_known_word,dictionary_form
coups,coups,,removed_known_word,dictionary_form
coupure,coupure,,removed_known_word,dictionary_form
coupée,coupée,,removed_known_word,dictionary_form
cour,cour,,removed_known_word,dictionary_form
courante,courante,,removed_known_word,dictionary_form
couronne,couronne,,removed_known_word,dictionary_form
courroucé,courroucé,,removed_known_word,dictionary_form
courses,courses,,removed_known_word,dictionary_form
court,court,,removed_known_word,dictionary_form
courte,courte,,removed_known_word,dictionary_form
coutumes,coutumes,,removed_known_word,dictionary_form
couverte,couverte,,removed_known_word,dictionary_form
crabe,crabe,,removed_known_word,dictionary_form
cramoisi,cramoisi,,removed_known_word,dictionary_form
crampons,crampons,,removed_known_word,dictionary_form
crapaud-mufle,crapaud-mufle,object.10669.name | object.10681.name,kept_neologism,
craqueleur,craqueleur,"achievement.690.name, achievement.objective.2132.name | achievement.691.name, achievement.objective.2133.name | achievement.objective.1082.name | achievement.objective.1152.name, achievement.objective.1170.name | achievement.objective.1806.name, achievement.objective.1240.name, achievement.objective.234.name, achievement.objective.1808.name | achievement.objective.2134.name, achievement.506.name | achievement.objective.459.name | achievement.objective.595.name | achievement.objective.596.name | challenge.159.name | challenge.160.name | challenge.98.name | monster.1025.name | monster.106.name, monster.4759.name, monster.37.name, monster.4355.name | monster.2882.name | monster.293.name | monster.3330.name | monster.3370.name | monster.4699.name | monster.669.name | monster.869.name | npc.4653.name | npc.959.name | object.10247.name | object.10478.name | object.1258.name | object.1262.name | object.12956.name | object.13611.name | object.13614.name | object.1476.name | object.15580.name | object.15647.name | object.16141.name | object.22329.name, spell.11295.name, object.22331.name, spell.11329.name | object.22471.name, spell.11497.name, object.22469.name, spell.11445.name | object.2252.name | object.294.name | object.295.name | object.296.name | object.4684.name | object.6930.name | object.6933.name | object.6935.name | object.6957.name | object.8102.name | object.8146.name | object.8147.name | object.8148.name | object.8150.name | object.8152.name | object.8394.name | object.set.26.name | object.set.52.name | spell.10639.name, spell.10637.name, object.21081.name, object.21079.name | spell.10933.name, object.21891.name, object.21889.name, spell.10931.name | spell.2048.name | spell.2052.name | spell.3408.name | spell.603.name | spell.9895.name, spell.9659.name, spell.9943.name | spell.9913.name, spell.4734.name, spell.9665.name | spelltype.574.title",kept_neologism,
creux,creux,,removed_known_word,dictionary_form
crevasse,crevasse,,removed_known_word,dictionary_form
crinière,crinière,,removed_known_word,dictionary_form
cristal,cristal,,removed_known_word,dictionary_form
cristalline,cristalline,,removed_known_word,dictionary_form
cristallisé,cristallisé,,removed_known_word,dictionary_form
cristaux,cristaux,,removed_known_word,dictionary_form
critique,critique,,removed_known_word,dictionary_form
crochues,crochues,,removed_known_word,dictionary_form
crocodaille,crocodaille,"achievement.objective.1543.name | achievement.objective.721.name, npc.3624.name, object.9623.name, monster.261.name | monster.2606.name, object.9671.name | monster.3101.name | monster.3625.name, achievement.objective.720.name, monster.263.name | monster.3658.name | monster.3662.name | monster.3666.name, monster.3664.name, npc.2396.name, monster.3661.name, monster.3665.name | npc.2378.name | npc.2387.name, monster.3657.name | npc.2393.name, npc.2485.name, npc.2486.name | npc.937.name | object.10724.name | object.10758.name | object.15783.name, object.15804.name | object.15798.name | object.16055.name | object.16056.name | object.16057.name | object.16058.name | object.16059.name | object.16060.name | object.1613.name | object.1614.name | object.1663.name | object.2664.name | object.6739.name | object.6817.name | object.6819.name | object.6821.name | object.6825.name | object.6830.name | object.6831.name | object.6834.name | object.8500.name | object.8503.name | object.8506.name | object.8843.name | object.9649.name | object.9672.name | object.9684.name | object.set.20.name | quest.241.name | spell.2746.name",kept_neologism,
crocs,crocs,,removed_known_word,dictionary_form
croisière,croisière,,removed_known_word,dictionary_form
croissante,croissante,,removed_known_word,dictionary_form
croisés,croisés,,removed_known_word,dictionary_form
croque-sel,croque-sel,object.1949.name | object.1950.name | object.1951.name,kept_neologism,
cru,cru,,removed_known_word,dictionary_form
cruel,cruel,,removed_known_word,dictionary_form
cruelle,cruelle,,removed_known_word,dictionary_form
crustacés,crustacés,,removed_known_word,dictionary_form
cryptes,cryptes,,removed_known_word,dictionary_form
crystal,crystal,"object.11273.name | object.706.name | quest.604.name, achievement.objective.1594.name",kept_neologism,
créature,créature,,removed_known_word,dictionary_form
crépitantes,crépitantes,,removed_known_word,dictionary_form
crêpes,crêpes,,removed_known_word,dictionary_form
cube,cube,,removed_known_word,dictionary_form
